2025-07-22 00:37:26,-0.31, -0.40, 1.01
2025-07-22 00:37:27,-0.06, 0.96, 0.21
2025-07-22 00:37:28,-0.04, 1.01, -0.10
2025-07-22 00:37:29,-0.43, -0.41, 0.88
2025-07-22 00:37:30,-0.45, -0.81, -0.23
2025-07-22 00:37:31,-0.11, 0.47, 0.90
2025-07-22 00:37:32,-0.10, 0.70, 0.19
2025-07-22 00:37:33,-0.40, -0.71, 0.45
2025-07-22 00:37:34,-0.56, -0.30, -0.79
2025-07-22 00:37:35,-0.42, 0.83, -0.34
2025-07-22 00:37:36,-0.52, 0.21, 0.84
2025-07-22 00:37:37,-0.44, -0.73, 0.73
2025-07-22 00:37:38,-0.35, 0.36, 0.95
2025-07-22 00:37:39,-0.25, -0.71, -0.02
2025-07-22 00:37:40,0.05, 0.54, 0.12
2025-07-22 00:37:41,-0.24, 0.52, 0.60
2025-07-22 00:37:42,-0.37, -0.54, 0.78
2025-07-22 00:37:43,-0.28, -0.48, -0.75
2025-07-22 00:37:44,-0.45, -0.75, 0.68
2025-07-22 00:37:45,-0.51, -0.51, -0.81
2025-07-22 00:37:46,-0.42, -0.61, -0.68
2025-07-22 00:37:47,-0.10, 0.18, 1.20
2025-07-22 00:37:48,0.06, 0.25, 0.94
2025-07-22 00:37:49,0.25, 0.20, 0.77
2025-07-22 00:37:50,-0.03, 0.42, 1.12
2025-07-22 00:37:51,0.30, 0.37, -0.15
2025-07-22 00:37:52,1.62, 0.13, 0.30
2025-07-22 00:37:53,0.84, -0.21, 0.08
2025-07-22 00:37:54,1.27, -0.06, 0.09
2025-07-22 00:37:55,1.14, 0.06, 0.18
2025-07-22 00:37:56,0.93, 0.11, 0.10
2025-07-22 00:37:57,1.39, -0.07, 0.14
2025-07-22 00:37:58,0.81, -0.12, 0.05
2025-07-22 00:37:59,1.35, -0.02, 0.17
2025-07-22 00:38:00,0.91, 0.08, 0.13
2025-07-22 00:38:01,1.12, 0.06, 0.11
2025-07-22 00:38:02,1.12, -0.03, 0.05
2025-07-22 00:38:03,0.97, -0.06, 0.05
2025-07-22 00:38:04,1.11, -0.02, 0.12
2025-07-22 00:38:05,0.98, 0.03, 0.15
2025-07-22 00:38:06,1.15, -0.53, -0.15
2025-07-22 00:38:07,0.73, 0.11, -0.11
2025-07-22 00:38:08,1.34, 0.03, 0.14
2025-07-22 00:38:09,1.02, -0.06, 0.15
2025-07-22 00:38:10,0.99, -0.07, 0.13
2025-07-22 00:38:11,1.25, 0.04, 0.11
2025-07-22 00:38:12,0.86, 0.09, 0.05
2025-07-22 00:38:13,1.22, 0.01, 0.13
2025-07-22 00:38:14,0.37, -0.25, 0.78
2025-07-22 00:38:15,0.79, -0.08, 0.16
2025-07-22 00:38:16,1.42, 0.01, 0.14
2025-07-22 00:38:17,0.80, 0.11, 0.02
2025-07-22 00:38:18,0.96, -0.18, 0.35
2025-07-22 00:38:19,0.24, -0.09, 0.36
2025-07-22 00:38:20,0.03, 0.01, 1.01
2025-07-22 00:38:21,0.03, 0.01, 1.01
2025-07-22 00:38:22,0.03, 0.00, 1.01
2025-07-22 00:38:23,0.03, 0.01, 1.01
2025-07-22 00:38:24,0.03, 0.00, 1.01
2025-07-22 00:38:25,0.03, 0.00, 1.01
2025-07-22 00:38:26,0.03, 0.00, 1.01
2025-07-22 00:38:27,0.03, 0.00, 1.01
2025-07-22 00:38:28,0.03, 0.00, 1.01
2025-07-22 00:38:29,0.03, 0.00, 1.01
2025-07-22 00:38:30,0.03, 0.00, 1.01
2025-07-22 00:38:31,0.03, 0.01, 1.01
2025-07-22 00:38:32,0.03, 0.00, 1.01
2025-07-22 00:38:33,0.03, 0.00, 1.01
2025-07-22 00:38:34,0.03, 0.00, 1.01
2025-07-22 00:38:35,0.03, 0.00, 1.01
2025-07-22 00:38:36,0.03, 0.00, 1.01
2025-07-22 00:38:37,0.03, 0.00, 1.01
2025-07-22 00:38:38,0.03, 0.00, 1.01
2025-07-22 00:38:39,0.03, 0.00, 1.01
2025-07-22 00:38:40,0.03, 0.00, 1.01
2025-07-22 00:38:41,0.03, 0.00, 1.01
2025-07-22 00:38:42,0.03, 0.00, 1.01
2025-07-22 00:38:43,0.03, 0.00, 1.01
2025-07-22 00:38:44,0.03, 0.00, 1.01
2025-07-22 00:38:45,0.03, 0.00, 1.01
2025-07-22 00:38:46,0.03, 0.00, 1.01
2025-07-22 00:38:47,0.03, 0.00, 1.01
2025-07-22 00:38:48,0.03, 0.00, 1.01
2025-07-22 00:38:49,0.03, 0.00, 1.01
2025-07-22 00:38:50,0.03, 0.00, 1.01
2025-07-22 00:38:51,0.03, 0.00, 1.01
2025-07-22 00:38:52,0.03, 0.00, 1.01
2025-07-22 00:38:53,0.03, 0.00, 1.01
2025-07-22 00:38:54,0.03, 0.00, 1.01
2025-07-22 00:38:55,0.03, 0.00, 1.01
2025-07-22 00:38:56,0.03, 0.00, 1.01
2025-07-22 00:38:57,0.03, 0.00, 1.01
2025-07-22 00:38:58,0.03, 0.00, 1.01
2025-07-22 00:38:59,0.03, 0.00, 1.01
2025-07-22 00:39:00,0.03, 0.00, 1.01
2025-07-22 00:39:01,0.03, 0.00, 1.01
2025-07-22 00:39:02,0.03, 0.00, 1.01
2025-07-22 00:39:03,0.03, 0.00, 1.01
2025-07-22 00:39:04,0.03, 0.00, 1.01
2025-07-22 00:39:05,0.03, 0.00, 1.01
2025-07-22 00:39:06,0.03, 0.00, 1.01
2025-07-22 00:39:07,0.03, 0.00, 1.01
2025-07-22 00:39:08,0.03, 0.00, 1.01
2025-07-22 00:39:09,0.03, 0.00, 1.01
2025-07-22 00:39:10,0.03, 0.00, 1.01
2025-07-22 00:39:11,0.03, 0.00, 1.01
2025-07-22 00:39:12,0.03, 0.00, 1.01
2025-07-22 00:39:13,0.03, 0.00, 1.01
2025-07-22 00:39:14,0.03, 0.00, 1.01
2025-07-22 00:39:15,0.03, 0.00, 1.01
2025-07-22 00:39:16,0.03, 0.00, 1.01
2025-07-22 00:39:17,0.03, 0.00, 1.01
2025-07-22 00:39:18,0.03, 0.00, 1.01
2025-07-22 00:39:19,0.03, 0.00, 1.01
2025-07-22 00:39:20,0.03, 0.00, 1.01
2025-07-22 00:39:21,0.03, 0.00, 1.01
2025-07-22 00:39:22,0.03, 0.00, 1.01
2025-07-22 00:39:23,0.03, 0.00, 1.01
2025-07-22 00:39:24,0.03, 0.00, 1.01
2025-07-22 00:39:25,0.03, 0.00, 1.01
2025-07-22 00:39:26,0.03, 0.00, 1.01
2025-07-22 00:39:27,0.03, 0.00, 1.01
2025-07-22 00:39:28,0.03, 0.00, 1.01
2025-07-22 00:39:29,0.03, 0.00, 1.01
2025-07-22 00:39:30,0.03, 0.00, 1.01
2025-07-22 00:39:32,0.03, 0.00, 1.01
2025-07-22 00:39:33,0.03, 0.00, 1.01
2025-07-22 00:39:34,0.03, 0.00, 1.01
2025-07-22 00:39:35,0.03, 0.00, 1.01
2025-07-22 00:39:36,0.03, 0.00, 1.01
2025-07-22 00:39:37,0.03, 0.00, 1.01
2025-07-22 00:39:38,0.03, 0.00, 1.01
2025-07-22 00:39:39,0.03, 0.00, 1.01
2025-07-22 00:39:40,0.03, 0.00, 1.01
2025-07-22 00:39:41,0.03, 0.00, 1.01
2025-07-22 00:39:42,0.03, 0.00, 1.01
2025-07-22 00:39:43,0.03, 0.00, 1.01
2025-07-22 00:39:44,0.03, 0.00, 1.01
2025-07-22 00:39:45,0.03, 0.00, 1.01
2025-07-22 00:39:46,0.03, 0.00, 1.01
2025-07-22 00:39:47,0.03, 0.00, 1.01
2025-07-22 00:39:48,0.03, 0.00, 1.01
2025-07-22 00:39:49,0.03, 0.00, 1.01
2025-07-22 00:39:50,0.03, 0.00, 1.01
2025-07-22 00:39:51,0.03, 0.00, 1.01
2025-07-22 00:39:52,0.03, 0.00, 1.01
2025-07-22 00:39:53,0.03, 0.00, 1.01
2025-07-22 00:39:54,0.03, 0.00, 1.01
2025-07-22 00:39:55,0.03, 0.00, 1.01
2025-07-22 00:39:56,0.03, 0.00, 1.01
2025-07-22 00:39:57,0.03, 0.00, 1.01
2025-07-22 00:39:58,0.03, 0.00, 1.01
2025-07-22 00:39:59,0.03, 0.00, 1.01
2025-07-22 00:40:00,0.03, 0.00, 1.01
2025-07-22 00:40:01,0.03, 0.00, 1.01
2025-07-22 00:40:02,0.03, 0.00, 1.01
2025-07-22 00:40:03,0.03, 0.00, 1.01
2025-07-22 00:40:04,0.03, 0.00, 1.01
2025-07-22 00:40:05,0.03, 0.00, 1.01
2025-07-22 00:40:06,0.03, 0.00, 1.01
2025-07-22 00:40:07,0.03, 0.00, 1.01
2025-07-22 00:40:08,0.03, 0.00, 1.01
2025-07-22 00:40:09,0.03, 0.00, 1.01
2025-07-22 00:40:10,0.03, 0.00, 1.01
2025-07-22 00:40:11,0.03, 0.00, 1.01
2025-07-22 00:40:12,0.03, 0.00, 1.01
2025-07-22 00:40:13,0.03, 0.00, 1.01
2025-07-22 00:40:14,0.03, 0.00, 1.01
2025-07-22 00:40:15,0.03, 0.00, 1.01
2025-07-22 00:40:16,0.03, 0.00, 1.01
2025-07-22 00:40:17,0.03, 0.00, 1.01
2025-07-22 00:40:18,0.03, 0.00, 1.01
2025-07-22 00:40:19,0.03, 0.00, 1.01
2025-07-22 00:40:20,0.03, 0.00, 1.01
2025-07-22 00:40:21,0.03, 0.00, 1.01
2025-07-22 00:40:22,0.03, 0.00, 1.01
2025-07-22 00:40:23,0.03, 0.00, 1.01
2025-07-22 00:40:24,0.03, 0.00, 1.01
2025-07-22 00:40:25,0.03, 0.00, 1.01
2025-07-22 00:40:26,0.03, 0.00, 1.01
2025-07-22 00:40:27,0.03, 0.00, 1.01
2025-07-22 00:40:28,0.03, 0.00, 1.01
2025-07-22 00:40:29,0.03, 0.00, 1.01
2025-07-22 00:40:30,0.03, 0.00, 1.01
2025-07-22 00:40:31,0.03, 0.00, 1.01
2025-07-22 00:40:32,0.03, 0.00, 1.01
2025-07-22 00:40:33,0.03, 0.00, 1.01
2025-07-22 00:40:34,0.03, 0.00, 1.01
2025-07-22 00:40:35,0.03, 0.00, 1.01
2025-07-22 00:40:36,0.03, 0.00, 1.01
2025-07-22 00:40:37,0.03, 0.00, 1.01
2025-07-22 00:40:38,0.03, 0.00, 1.01
2025-07-22 00:40:39,0.03, 0.00, 1.01
2025-07-22 00:40:40,0.03, 0.00, 1.01
2025-07-22 00:40:41,0.03, 0.00, 1.01
2025-07-22 00:40:42,0.03, 0.00, 1.01
2025-07-22 00:40:43,0.03, 0.00, 1.01
2025-07-22 00:40:44,0.03, 0.00, 1.01
2025-07-22 00:40:45,0.03, 0.00, 1.01
2025-07-22 00:40:46,0.03, 0.00, 1.01
2025-07-22 00:40:47,0.03, 0.00, 1.01
2025-07-22 00:40:48,0.03, 0.00, 1.01
2025-07-22 00:40:49,0.03, 0.00, 1.01
2025-07-22 00:40:50,0.03, 0.00, 1.01
2025-07-22 00:40:51,0.03, 0.00, 1.01
2025-07-22 00:40:52,0.03, 0.00, 1.01
2025-07-22 00:40:53,0.03, 0.00, 1.01
2025-07-22 00:40:54,0.03, 0.00, 1.01
2025-07-22 00:40:55,0.03, 0.00, 1.01
2025-07-22 00:40:56,0.03, 0.00, 1.01
2025-07-22 00:40:57,0.03, 0.00, 1.01
2025-07-22 00:40:58,0.03, 0.00, 1.01
2025-07-22 00:40:59,0.03, 0.00, 1.01
2025-07-22 00:41:00,0.03, 0.00, 1.01
2025-07-22 00:41:01,0.03, 0.00, 1.01
2025-07-22 00:41:02,0.03, 0.00, 1.01
2025-07-22 00:41:03,0.03, 0.00, 1.01
2025-07-22 00:41:04,0.03, 0.00, 1.01
2025-07-22 00:41:05,0.03, 0.00, 1.01
2025-07-22 00:41:06,0.03, 0.00, 1.01
2025-07-22 00:41:07,0.03, 0.00, 1.01
2025-07-22 00:41:08,0.03, 0.00, 1.01
2025-07-22 00:41:09,0.03, 0.00, 1.01
2025-07-22 00:41:10,0.03, 0.00, 1.01
2025-07-22 00:41:11,0.03, 0.00, 1.01
2025-07-22 00:41:12,0.03, 0.00, 1.01
2025-07-22 00:41:13,0.03, 0.00, 1.01
2025-07-22 00:41:14,0.03, 0.00, 1.01
2025-07-22 00:41:15,0.03, 0.00, 1.01
2025-07-22 00:41:16,0.03, 0.00, 1.01
2025-07-22 00:41:17,0.03, 0.00, 1.01
2025-07-22 00:41:18,0.03, 0.00, 1.01
2025-07-22 00:41:19,0.03, 0.00, 1.01
2025-07-22 00:41:20,0.03, 0.00, 1.01
2025-07-22 00:41:21,0.03, 0.00, 1.01
2025-07-22 00:41:22,0.03, 0.00, 1.01
2025-07-22 00:41:23,0.03, 0.00, 1.01
2025-07-22 00:41:24,0.03, 0.00, 1.01
2025-07-22 00:41:25,0.03, 0.00, 1.01
2025-07-22 00:41:26,0.03, 0.00, 1.01
2025-07-22 00:41:27,0.03, 0.00, 1.01
2025-07-22 00:41:28,0.03, 0.00, 1.01
2025-07-22 00:41:29,0.03, 0.00, 1.01
2025-07-22 00:41:30,0.03, 0.00, 1.01
2025-07-22 00:41:31,0.03, 0.00, 1.01
2025-07-22 00:41:32,0.03, 0.00, 1.01
2025-07-22 00:41:33,0.03, 0.00, 1.01
2025-07-22 00:41:34,0.03, 0.00, 1.01
2025-07-22 00:41:35,0.03, 0.00, 1.01
2025-07-22 00:41:36,0.03, 0.00, 1.01
2025-07-22 00:41:37,0.03, 0.00, 1.01
2025-07-22 00:41:38,0.03, 0.00, 1.01
2025-07-22 00:41:39,0.03, 0.00, 1.01
2025-07-22 00:41:40,0.03, 0.00, 1.01
2025-07-22 00:41:41,0.03, 0.00, 1.01
2025-07-22 00:41:42,0.03, 0.00, 1.01
2025-07-22 00:41:43,0.03, 0.00, 1.01
2025-07-22 00:41:44,0.03, 0.00, 1.01
2025-07-22 00:41:45,0.03, 0.00, 1.01
2025-07-22 00:41:46,0.03, 0.00, 1.01
2025-07-22 00:41:47,0.03, 0.00, 1.01
2025-07-22 00:41:48,0.03, 0.00, 1.01
2025-07-22 00:41:49,0.03, 0.00, 1.01
2025-07-22 00:41:50,0.03, 0.00, 1.01
2025-07-22 00:41:51,0.03, 0.00, 1.01
2025-07-22 00:41:52,0.03, 0.00, 1.01
2025-07-22 00:41:53,0.03, 0.00, 1.01
2025-07-22 00:41:54,0.03, 0.00, 1.01
2025-07-22 00:41:55,0.03, 0.00, 1.01
2025-07-22 00:41:56,0.03, 0.00, 1.01
2025-07-22 00:41:57,0.03, 0.00, 1.01
2025-07-22 00:41:58,0.03, 0.00, 1.01
2025-07-22 00:41:59,0.03, 0.00, 1.01
2025-07-22 00:42:00,0.03, 0.00, 1.01
2025-07-22 00:42:01,0.03, 0.00, 1.01
2025-07-22 00:42:02,0.03, 0.00, 1.01
2025-07-22 00:42:03,0.03, 0.00, 1.01
2025-07-22 00:42:04,0.03, 0.00, 1.01
2025-07-22 00:42:05,0.03, 0.00, 1.01
2025-07-22 00:42:06,0.03, 0.00, 1.01
2025-07-22 00:42:07,0.03, 0.00, 1.01
2025-07-22 00:42:08,0.03, 0.00, 1.01
2025-07-22 00:42:09,0.03, 0.00, 1.01
2025-07-22 00:42:10,0.03, 0.00, 1.01
2025-07-22 00:42:11,0.03, 0.00, 1.01
2025-07-22 00:42:12,0.03, 0.00, 1.01
2025-07-22 00:42:13,0.03, 0.00, 1.01
2025-07-22 00:42:14,0.03, 0.00, 1.01
2025-07-22 00:42:15,0.03, 0.00, 1.01
2025-07-22 00:42:16,0.03, 0.00, 1.01
2025-07-22 00:42:17,0.03, 0.00, 1.01
2025-07-22 00:42:18,0.03, 0.00, 1.01
2025-07-22 00:42:19,0.03, 0.00, 1.01
2025-07-22 00:42:20,0.03, 0.00, 1.01
2025-07-22 00:42:21,0.03, 0.00, 1.01
2025-07-22 00:42:22,0.03, 0.00, 1.01
2025-07-22 00:42:23,0.03, 0.00, 1.01
2025-07-22 00:42:24,0.03, 0.00, 1.01
2025-07-22 00:42:25,0.03, 0.00, 1.01
2025-07-22 00:42:26,0.03, 0.00, 1.01
2025-07-22 00:42:27,0.03, 0.00, 1.01
2025-07-22 00:42:28,0.03, 0.00, 1.01
2025-07-22 00:42:29,0.03, 0.00, 1.01
2025-07-22 00:42:30,0.03, 0.00, 1.01
2025-07-22 00:42:31,0.03, 0.00, 1.01
2025-07-22 00:42:32,0.03, 0.00, 1.01
2025-07-22 00:42:33,0.03, 0.00, 1.01
2025-07-22 00:42:34,0.03, 0.00, 1.01
2025-07-22 00:42:35,0.03, 0.00, 1.01
2025-07-22 00:42:36,0.03, 0.00, 1.01
2025-07-22 00:42:37,0.03, 0.00, 1.01
2025-07-22 00:42:38,0.03, 0.00, 1.01
2025-07-22 00:42:39,0.03, 0.00, 1.01
2025-07-22 00:42:40,0.03, 0.00, 1.01
2025-07-22 00:42:41,0.03, 0.00, 1.01
2025-07-22 00:42:42,0.03, 0.00, 1.01
2025-07-22 00:42:43,0.03, 0.00, 1.01
2025-07-22 00:42:44,0.03, 0.00, 1.01
2025-07-22 00:42:45,0.03, 0.00, 1.01
2025-07-22 00:42:46,0.03, 0.00, 1.01
2025-07-22 00:42:47,0.03, 0.00, 1.01
2025-07-22 00:42:48,0.03, 0.00, 1.01
2025-07-22 00:42:49,0.03, 0.00, 1.01
2025-07-22 00:42:50,0.03, 0.00, 1.01
2025-07-22 00:42:51,0.03, 0.00, 1.01
2025-07-22 00:42:52,0.03, 0.00, 1.01
2025-07-22 00:42:53,0.03, 0.00, 1.01
2025-07-22 00:42:54,0.03, 0.00, 1.01
2025-07-22 00:42:55,0.03, 0.00, 1.01
2025-07-22 00:42:56,0.03, 0.00, 1.01
2025-07-22 00:42:57,0.03, 0.00, 1.01
2025-07-22 00:42:58,0.03, 0.00, 1.01
2025-07-22 00:42:59,0.03, 0.00, 1.01
2025-07-22 00:43:00,0.03, 0.00, 1.01
2025-07-22 00:43:01,0.03, 0.00, 1.01
2025-07-22 00:43:02,0.03, 0.00, 1.01
2025-07-22 00:43:03,0.03, 0.00, 1.01
2025-07-22 00:43:04,0.03, 0.00, 1.01
2025-07-22 00:43:05,0.03, 0.00, 1.01
2025-07-22 00:43:06,0.03, 0.00, 1.01
2025-07-22 00:43:07,0.03, 0.00, 1.01
2025-07-22 00:43:08,0.03, 0.00, 1.01
2025-07-22 00:43:09,0.03, 0.00, 1.01
2025-07-22 00:43:10,0.03, 0.00, 1.01
2025-07-22 00:43:11,0.03, 0.00, 1.01
2025-07-22 00:43:12,0.03, 0.00, 1.01
2025-07-22 00:43:13,0.03, 0.00, 1.01
2025-07-22 00:43:14,0.03, 0.00, 1.01
2025-07-22 00:43:15,0.03, 0.00, 1.01
2025-07-22 00:43:16,0.03, 0.00, 1.01
2025-07-22 00:43:17,0.03, 0.00, 1.01
2025-07-22 00:43:18,0.03, 0.00, 1.01
2025-07-22 00:43:19,0.03, 0.00, 1.01
2025-07-22 00:43:20,0.03, 0.00, 1.01
2025-07-22 00:43:21,0.03, 0.00, 1.01
2025-07-22 00:43:22,0.03, 0.00, 1.01
2025-07-22 00:43:23,0.03, 0.00, 1.01
2025-07-22 00:43:24,0.03, 0.00, 1.01
2025-07-22 00:43:25,0.03, 0.00, 1.01
2025-07-22 00:43:26,0.03, 0.00, 1.01
2025-07-22 00:43:27,0.03, 0.00, 1.01
2025-07-22 00:43:28,0.03, 0.00, 1.01
2025-07-22 00:43:29,0.03, 0.00, 1.01
2025-07-22 00:43:30,0.03, 0.00, 1.01
2025-07-22 00:43:31,0.03, 0.00, 1.01
2025-07-22 00:43:32,0.03, 0.00, 1.01
2025-07-22 00:43:33,0.03, 0.00, 1.01
2025-07-22 00:43:34,0.03, 0.00, 1.01
2025-07-22 00:43:35,0.03, 0.00, 1.01
2025-07-22 00:43:36,0.03, 0.00, 1.01
2025-07-22 00:43:37,0.03, 0.00, 1.01
2025-07-22 00:43:38,0.03, 0.00, 1.01
2025-07-22 00:43:39,0.03, 0.00, 1.01
2025-07-22 00:43:40,0.03, 0.00, 1.01
2025-07-22 00:43:41,0.03, 0.00, 1.01
2025-07-22 00:43:42,0.03, 0.00, 1.01
2025-07-22 00:43:43,0.03, 0.00, 1.01
2025-07-22 00:43:44,0.03, 0.00, 1.01
2025-07-22 00:43:45,0.03, 0.00, 1.01
2025-07-22 00:43:46,0.03, 0.00, 1.01
2025-07-22 00:43:47,0.03, 0.00, 1.01
2025-07-22 00:43:48,0.03, 0.00, 1.01
2025-07-22 00:43:49,0.03, 0.00, 1.01
2025-07-22 00:43:50,0.03, 0.00, 1.01
2025-07-22 00:43:51,0.03, 0.00, 1.01
2025-07-22 00:43:52,0.03, 0.00, 1.01
2025-07-22 00:43:53,0.03, 0.00, 1.01
2025-07-22 00:43:54,0.03, 0.00, 1.01
2025-07-22 00:43:55,0.03, 0.00, 1.01
2025-07-22 00:43:56,0.03, 0.00, 1.01
2025-07-22 00:43:57,0.03, 0.00, 1.01
2025-07-22 00:43:58,0.03, 0.00, 1.01
2025-07-22 00:43:59,0.03, 0.00, 1.01
2025-07-22 00:44:00,0.03, 0.00, 1.01
2025-07-22 00:44:01,0.03, 0.00, 1.01
2025-07-22 00:44:02,0.03, 0.00, 1.01
2025-07-22 00:44:03,0.03, 0.00, 1.01
2025-07-22 00:44:04,0.03, 0.00, 1.01
2025-07-22 00:44:05,0.03, 0.00, 1.01
2025-07-22 00:44:06,0.03, 0.00, 1.01
2025-07-22 00:44:07,0.03, 0.00, 1.01
2025-07-22 00:44:08,0.03, 0.00, 1.01
2025-07-22 00:44:09,0.03, 0.00, 1.01
2025-07-22 00:44:10,0.03, 0.00, 1.01
2025-07-22 00:44:11,0.03, 0.00, 1.01
2025-07-22 00:44:12,0.03, 0.00, 1.01
2025-07-22 00:44:13,0.03, 0.00, 1.01
2025-07-22 00:44:14,0.03, 0.00, 1.01
2025-07-22 00:44:15,0.03, 0.00, 1.01
2025-07-22 00:44:16,0.03, 0.00, 1.01
2025-07-22 00:44:17,0.03, 0.00, 1.01
2025-07-22 00:44:18,0.03, 0.00, 1.01
2025-07-22 00:44:19,0.03, 0.00, 1.01
2025-07-22 00:44:20,0.03, 0.00, 1.01
2025-07-22 00:44:21,0.03, 0.00, 1.01
2025-07-22 00:44:22,0.03, 0.00, 1.01
2025-07-22 00:44:23,0.03, 0.00, 1.01
2025-07-22 00:44:24,0.03, 0.00, 1.01
2025-07-22 00:44:25,0.03, 0.00, 1.01
2025-07-22 00:44:26,0.03, 0.00, 1.01
2025-07-22 00:44:27,0.03, 0.00, 1.01
2025-07-22 00:44:28,0.03, 0.00, 1.01
2025-07-22 00:44:29,0.03, 0.00, 1.01
2025-07-22 00:44:30,0.03, 0.00, 1.01
2025-07-22 00:44:31,0.03, 0.00, 1.01
2025-07-22 00:44:32,0.03, 0.00, 1.01
2025-07-22 00:44:33,0.03, 0.00, 1.01
2025-07-22 00:44:34,0.03, 0.00, 1.01
2025-07-22 00:44:35,0.03, 0.00, 1.01
2025-07-22 00:44:36,0.03, 0.00, 1.01
2025-07-22 00:44:37,0.03, 0.00, 1.01
2025-07-22 00:44:38,0.03, 0.00, 1.01
2025-07-22 00:44:39,0.03, 0.00, 1.01
2025-07-22 00:44:40,0.03, 0.00, 1.01
2025-07-22 00:44:41,0.03, 0.00, 1.01
2025-07-22 00:44:42,0.03, 0.00, 1.01
2025-07-22 00:44:43,0.03, 0.00, 1.01
2025-07-22 00:44:44,0.03, 0.00, 1.01
2025-07-22 00:44:45,0.03, 0.00, 1.01
