timestamp,value
2025-09-15T21:48:28+10:00,9.097949981689453
2025-09-15T21:49:29+10:00,8.716950416564941
2025-09-15T21:49:33+10:00,10.069950103759766
2025-09-15T21:49:36+10:00,8.70300006866455
2025-09-15T21:49:39+10:00,8.523000717163086
2025-09-15T21:49:42+10:00,4.422000408172607
2025-09-15T21:49:45+10:00,9.496950149536133
2025-09-15T21:49:48+10:00,5.928000450134277
2025-09-15T21:49:51+10:00,8.80305004119873
2025-09-15T21:49:55+10:00,9.73905086517334
2025-09-15T21:49:58+10:00,9.327000617980957
2025-09-15T21:50:01+10:00,6.118950366973877
2025-09-15T21:50:04+10:00,8.652000427246094
2025-09-15T21:50:07+10:00,8.343000411987305
2025-09-15T21:50:10+10:00,10.824000358581543
2025-09-15T21:50:13+10:00,10.819050788879395
2025-09-15T21:50:16+10:00,10.084050178527832
2025-09-15T21:50:19+10:00,10.707000732421875
2025-09-15T21:50:22+10:00,9.675000190734863
2025-09-15T21:50:25+10:00,8.986950874328613
2025-09-15T21:50:29+10:00,9.01395034790039
2025-09-15T21:50:32+10:00,8.995050430297852
2025-09-15T21:50:35+10:00,8.992050170898438
2025-09-15T21:50:39+10:00,8.920050621032715
2025-09-15T21:50:42+10:00,11.611950874328613
2025-09-15T21:50:45+10:00,10.053000450134277
2025-09-15T21:57:55+10:00,8.506050109863281
2025-09-15T21:57:58+10:00,6.909000396728516
2025-09-15T21:58:02+10:00,7.635000228881836
2025-09-15T21:58:05+10:00,10.71405029296875
2025-09-15T21:58:08+10:00,5.952000141143799
2025-09-15T22:11:00+10:00,5.952000141143799
2025-09-15T22:20:25+10:00,9.769950866699219
2025-09-15T22:20:33+10:00,9.790050506591797
2025-09-15T22:20:37+10:00,9.804000854492188
2025-09-15T22:20:47+10:00,9.792000770568848
2025-09-15T22:20:50+10:00,9.799050331115723
2025-09-15T22:20:52+10:00,9.781949996948242
2025-09-15T22:20:59+10:00,8.053950309753418
2025-09-15T22:21:03+10:00,8.28795051574707
2025-09-15T22:21:12+10:00,8.26395034790039
2025-09-15T22:21:15+10:00,8.089950561523438
2025-09-15T22:21:20+10:00,8.25195026397705
2025-09-15T22:26:56+10:00,7.960050582885742
2025-09-15T22:32:15+10:00,9.781949996948242
2025-09-15T22:34:15+10:00,9.804000854492188
2025-09-15T22:34:27+10:00,3.318000078201294
2025-09-15T22:34:55+10:00,3.3109500408172607
2025-09-15T22:35:08+10:00,3.3229501247406006
2025-09-15T22:41:11+10:00,3.8299500942230225
2025-09-15T22:41:23+10:00,3.835050106048584
2025-09-15T22:41:36+10:00,3.8179502487182617
2025-09-15T22:41:49+10:00,4.450050354003906
2025-09-15T22:44:20+10:00,3.825000286102295
2025-09-15T23:21:53+10:00,9.796950340270996
2025-09-15T23:21:57+10:00,6.8610005378723145
2025-09-15T23:22:00+10:00,11.89905071258545
2025-09-15T23:22:03+10:00,-0.3660000264644623
2025-09-15T23:22:06+10:00,8.25
2025-09-15T23:22:09+10:00,7.168050289154053
2025-09-15T23:22:12+10:00,7.278000354766846
2025-09-15T23:22:16+10:00,8.947050094604492
2025-09-15T23:22:20+10:00,4.134000301361084
2025-09-15T23:22:23+10:00,4.716000080108643
2025-09-15T23:22:26+10:00,7.062000274658203
2025-09-15T23:22:29+10:00,7.635000228881836
2025-09-15T23:22:32+10:00,8.338950157165527
2025-09-15T23:22:35+10:00,6.9810004234313965
2025-09-15T23:22:38+10:00,8.659049987792969
2025-09-15T23:22:41+10:00,8.800950050354004
2025-09-15T23:22:44+10:00,9.969000816345215
2025-09-15T23:22:47+10:00,8.986950874328613
2025-09-15T23:22:50+10:00,10.342950820922852
2025-09-15T23:22:54+10:00,9.62700080871582
2025-09-15T23:22:57+10:00,9.829950332641602
2025-09-15T23:23:00+10:00,9.961950302124023
