timestamp,value
2025-09-16T09:29:02+10:00,8.683050155639648
2025-09-16T09:29:06+10:00,8.487000465393066
2025-09-16T09:29:08+10:00,8.881950378417969
2025-09-16T09:29:11+10:00,8.698050498962402
2025-09-16T09:29:20+10:00,7.249050140380859
2025-09-16T09:29:24+10:00,8.503950119018555
2025-09-16T09:29:29+10:00,8.070000648498535
2025-09-16T09:29:31+10:00,8.130000114440918
2025-09-16T09:29:34+10:00,7.756950378417969
2025-09-16T09:29:46+10:00,9.214950561523438
2025-09-16T09:29:50+10:00,9.133950233459473
2025-09-16T09:30:02+10:00,9.768000602722168
2025-09-16T09:30:04+10:00,9.781949996948242
2025-09-16T09:30:06+10:00,9.813000679016113
2025-09-16T09:30:15+10:00,9.688950538635254
2025-09-16T09:30:19+10:00,9.648000717163086
2025-09-16T09:30:30+10:00,9.02595043182373
2025-09-16T09:30:44+10:00,5.587950229644775
2025-09-16T09:30:48+10:00,7.695000171661377
2025-09-16T09:30:59+10:00,9.046950340270996
