timestamp,value
2025-09-16T13:55:53+10:00,-0.037950001657009125
2025-09-16T13:55:56+10:00,-0.05205000191926956
2025-09-16T13:55:59+10:00,-0.06195000186562538
2025-09-16T13:56:02+10:00,-0.04005000367760658
2025-09-16T13:56:06+10:00,-0.07095000147819519
2025-09-16T13:56:09+10:00,-0.05400000140070915
2025-09-16T13:56:12+10:00,0.013950000517070293
2025-09-16T13:56:15+10:00,-0.0499500036239624
2025-09-16T13:56:18+10:00,-0.07800000160932541
2025-09-16T13:56:22+10:00,-0.034950003027915955
2025-09-16T13:56:24+10:00,-0.06195000186562538
2025-09-16T13:56:28+10:00,-0.037950001657009125
2025-09-16T13:56:31+10:00,-0.032999999821186066
2025-09-16T13:56:36+10:00,-0.021000001579523087
2025-09-16T13:56:38+10:00,-0.004050000105053186
2025-09-16T13:56:42+10:00,-0.04305000230669975
2025-09-16T13:56:43+10:00,-0.0019500000635161996
2025-09-16T13:56:47+10:00,-0.025950001552700996
2025-09-16T13:56:51+10:00,-0.037950001657009125
2025-09-16T13:56:55+10:00,-0.016050001606345177
