time,value
2025-09-09T03:14:20.20764662Z,"{""lat"":-37.8480133,""lon"":145.1142676}"
2025-09-09T03:14:21.210940752Z,"{""lat"":-37.8480133,""lon"":145.1142676}"
2025-09-09T03:14:22.219898695Z,"{""lat"":-37.8480133,""lon"":145.1142676}"
2025-09-09T03:14:58.378809089Z,"{""lat"":-37.8480133,""lon"":145.1142676}"
2025-09-09T03:14:59.350143831Z,"{""lat"":-37.8480133,""lon"":145.1142676}"
2025-09-09T03:15:00.373608838Z,"{""lat"":-37.8480133,""lon"":145.1142676}"
2025-09-09T03:15:01.389035826Z,"{""lat"":-37.8480133,""lon"":145.1142676}"
2025-09-09T03:15:02.378402584Z,"{""lat"":-37.8480126,""lon"":145.1142878}"
2025-09-09T03:15:03.387996316Z,"{""lat"":-37.8480126,""lon"":145.1142878}"
2025-09-09T03:15:04.367984503Z,"{""lat"":-37.8480126,""lon"":145.1142878}"
2025-09-09T03:15:05.387027397Z,"{""lat"":-37.8480126,""lon"":145.1142878}"
2025-09-09T03:15:06.394915374Z,"{""lat"":-37.8480126,""lon"":145.1142878}"
2025-09-09T03:15:07.432886351Z,"{""lat"":-37.8480126,""lon"":145.1142878}"
2025-09-09T03:15:08.448004022Z,"{""lat"":-37.8480126,""lon"":145.1142878}"
2025-09-09T03:15:09.435053227Z,"{""lat"":-37.8480126,""lon"":145.1142878}"
2025-09-09T03:15:21.773084489Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:23.315777529Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:24.201085899Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:25.22276926Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:26.220153267Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:27.218687876Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:28.263100784Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:29.267718428Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:30.257814632Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:31.256991828Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:32.286975974Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:33.31538658Z,"{""lat"":-37.8480184,""lon"":145.1142716}"
2025-09-09T03:15:34.299151889Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:35.317786099Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:36.323134464Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:37.344176611Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:38.371198219Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:39.396070952Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:40.395219954Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:41.425988124Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:42.419948676Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:43.413153992Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:44.40717316Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:45.388078487Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:46.418210519Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:47.42486761Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:48.43427804Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:49.429030832Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:50.455513322Z,"{""lat"":-37.8480197,""lon"":145.1142726}"
2025-09-09T03:15:51.472085794Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:15:52.49410683Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:15:53.504541001Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:15:54.489093014Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:15:55.502967632Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:15:56.54539841Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:15:57.533916345Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:15:58.533961362Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:15:59.547001652Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:16:00.578077815Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:16:01.579983825Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:16:02.615013226Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:16:03.605296308Z,"{""lat"":-37.8480114,""lon"":145.1142899}"
2025-09-09T03:16:04.597804085Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:05.608950668Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:06.59782338Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:07.769046433Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:08.628087689Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:09.614086707Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:11.705137022Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:12.346726906Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:13.44862618Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:14.408091136Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:15.418924101Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:16.398077426Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:17.43904265Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:18.429155893Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
2025-09-09T03:16:19.468140729Z,"{""lat"":-37.8480005,""lon"":145.1142746}"
