timestamp,sample_id,x,y,z
2025-09-17T15:22:05.763117,0,-0.10500000417232513,,
2025-09-17T15:22:05.821673,1,,,9.805950164794922
2025-09-17T15:22:05.821673,2,,-0.010050000622868538,
2025-09-17T15:22:07.786176,3,-0.09000000357627869,,
2025-09-17T15:22:08.852727,4,,,9.790050506591797
2025-09-17T15:22:08.852727,5,,-0.019950000569224358,
2025-09-17T15:22:10.818320,6,-0.10005000233650208,,
2025-09-17T15:22:10.861085,7,,,9.804000854492188
2025-09-17T15:22:12.830643,8,-0.09000000357627869,,
2025-09-17T15:22:13.894022,9,,-0.016950000077486038,
2025-09-17T15:22:13.894022,10,,,9.792000770568848
2025-09-17T15:22:15.838998,11,-0.1099500060081482,,
2025-09-17T15:22:16.941436,12,,-0.024000000208616257,
2025-09-17T15:22:16.941436,13,,,9.802050590515137
2025-09-17T15:22:18.843967,14,-0.11205000430345535,,
2025-09-17T15:22:19.974506,15,,-0.019950000569224358,
2025-09-17T15:22:19.975516,16,,,9.817950248718262
2025-09-17T15:22:21.876391,17,-0.09000000357627869,,
2025-09-17T15:22:23.009150,18,,0.0010500000789761543,
2025-09-17T15:22:23.009150,19,,,9.811050415039062
2025-09-17T15:22:25.905205,20,-0.09795000404119492,,
2025-09-17T15:22:27.060236,21,,-0.039000000804662704,
2025-09-17T15:22:27.930791,22,-0.11205000430345535,,
2025-09-17T15:22:29.066369,23,,-0.00795000046491623,
2025-09-17T15:22:29.066369,24,,,9.802050590515137
2025-09-17T15:22:30.955548,25,-0.11700000613927841,,
2025-09-17T15:22:32.106962,26,,-0.019950000569224358,
2025-09-17T15:22:32.993191,27,-0.11400000751018524,,
2025-09-17T15:22:33.116957,28,,-0.003000000026077032,
2025-09-17T15:22:35.136690,29,,,9.793950080871582
