timestamp,sample_id,x,y,z
2025-09-17T15:20:24.328896,120,,-0.003000000026077032,
2025-09-17T15:20:25.335402,121,,,9.817950248718262
2025-09-17T15:20:26.344205,122,-0.11700000613927841,,
2025-09-17T15:20:27.355132,123,,-0.024000000208616257,
2025-09-17T15:20:28.367673,124,,,9.784950256347656
2025-09-17T15:20:30.386694,125,-0.10005000233650208,,
2025-09-17T15:20:31.395689,126,,-0.06000000238418579,
2025-09-17T15:20:32.405218,127,,,9.780000686645508
2025-09-17T15:20:33.414179,128,-0.09495000541210175,,
2025-09-17T15:20:34.425582,129,,-0.027000000700354576,
2025-09-17T15:20:35.435932,130,,,9.829950332641602
2025-09-17T15:20:36.440873,131,-0.10500000417232513,,
2025-09-17T15:20:37.444440,132,,-0.024000000208616257,
2025-09-17T15:20:38.455439,133,,,9.793950080871582
2025-09-17T15:20:39.464983,134,-0.08295000344514847,,
2025-09-17T15:20:40.471396,135,,-0.016950000077486038,
2025-09-17T15:20:41.477436,136,,,9.799050331115723
2025-09-17T15:20:42.483641,137,-0.1189500093460083,,
2025-09-17T15:20:43.491540,138,,0.0,
2025-09-17T15:20:44.506567,139,,,9.816000938415527
2025-09-17T15:20:45.514980,140,-0.12405000627040863,,
2025-09-17T15:20:46.526027,141,,-0.004950000438839197,
2025-09-17T15:20:47.534487,142,,,9.84000015258789
2025-09-17T15:20:48.541010,143,-0.12600000202655792,,
2025-09-17T15:20:49.553888,144,,,9.751049995422363
2025-09-17T15:20:50.560439,145,-0.07605000585317612,,
2025-09-17T15:20:51.567863,146,,-0.034050002694129944,
2025-09-17T15:20:52.577413,147,,,9.820950508117676
2025-09-17T15:20:53.584823,148,-0.12195000797510147,,
2025-09-17T15:20:54.595081,149,,-0.022050000727176666,
