timestamp,sample_id,x,y,z
2025-09-17T15:11:54.141226,1,-0.0690000057220459,-0.00795000046491623,9.787050247192383
2025-09-17T15:11:56.215459,2,-0.10500000417232513,-0.004950000438839197,9.792000770568848
2025-09-17T15:11:58.228332,3,-0.08595000207424164,0.0010500000789761543,9.808950424194336
2025-09-17T15:12:02.292668,4,-0.07095000147819519,-0.015000000596046448,9.787050247192383
2025-09-17T15:12:04.306046,5,,0.006000000052154064,9.775050163269043
2025-09-17T15:12:06.323489,6,-0.0690000057220459,0.0010500000789761543,9.784950256347656
2025-09-17T15:12:10.269920,7,-0.09000000357627869,-0.012000000104308128,9.781949996948242
2025-09-17T15:12:13.296082,8,-0.0880500078201294,0.006000000052154064,9.766050338745117
2025-09-17T15:12:17.334948,9,-0.10005000233650208,-0.00795000046491623,9.781949996948242
2025-09-17T15:12:20.360534,10,-0.08295000344514847,0.0,9.769950866699219
2025-09-17T15:12:23.391468,11,-0.10500000417232513,-0.028950002044439316,9.787050247192383
2025-09-17T15:12:26.404157,12,-0.0880500078201294,0.00795000046491623,9.769950866699219
2025-09-17T15:12:29.423666,13,-0.07800000160932541,0.006000000052154064,9.792000770568848
2025-09-17T15:12:32.454817,14,-0.08295000344514847,-0.004950000438839197,9.799050331115723
2025-09-17T15:12:35.480995,15,-0.09000000357627869,-0.015000000596046448,9.792000770568848
2025-09-17T15:12:38.509860,16,-0.09495000541210175,0.00795000046491623,9.808950424194336
2025-09-17T15:12:41.527386,17,-0.09300000220537186,0.0,9.802050590515137
2025-09-17T15:12:44.696878,18,-0.07095000147819519,0.013050000183284283,9.816000938415527
2025-09-17T15:12:48.722179,19,-0.08100000023841858,0.025050001218914986,9.802050590515137
2025-09-17T15:12:50.735346,20,-0.09000000357627869,-0.00795000046491623,9.813000679016113
2025-09-17T15:12:54.775361,21,,-0.012000000104308128,9.802050590515137
2025-09-17T15:12:56.809141,22,-0.06599999964237213,-0.019950000569224358,9.781949996948242
2025-09-17T15:12:58.827358,23,-0.11205000430345535,0.006000000052154064,9.813000679016113
2025-09-17T15:13:02.878498,24,-0.08100000023841858,0.0,9.805950164794922
2025-09-17T15:13:04.908882,25,-0.0880500078201294,0.006000000052154064,9.813000679016113
2025-09-17T15:13:08.958949,26,-0.09300000220537186,-0.003000000026077032,9.802050590515137
2025-09-17T15:13:10.990281,27,-0.09495000541210175,0.0010500000789761543,9.816000938415527
2025-09-17T15:13:14.833855,28,-0.07605000585317612,-0.012000000104308128,9.799050331115723
2025-09-17T15:13:17.844304,29,-0.0690000057220459,0.003000000026077032,9.804000854492188
2025-09-17T15:13:21.882552,30,,,9.805950164794922
