timestamp,sample_id,x,y,z
2025-09-17T15:34:13.106913,1,-0.1099500060081482,-0.003000000026077032,9.780000686645508
2025-09-17T15:34:15.120898,2,-0.11400000751018524,-0.019950000569224358,9.808950424194336
2025-09-17T15:34:18.131682,3,-0.10200000554323196,-0.004950000438839197,9.796950340270996
2025-09-17T15:34:21.157182,4,-0.09495000541210175,-0.040950000286102295,9.787050247192383
2025-09-17T15:34:24.169635,5,-0.1099500060081482,0.010050000622868538,9.792000770568848
2025-09-17T15:34:27.176556,6,-0.09795000404119492,0.003000000026077032,9.784950256347656
2025-09-17T15:34:30.210265,7,0.13095000386238098,-0.004950000438839197,9.844950675964355
2025-09-17T15:34:34.221748,8,-0.10695000737905502,0.5089499950408936,9.495000839233398
2025-09-17T15:34:37.252640,9,-0.09000000357627869,-0.004950000438839197,9.808950424194336
2025-09-17T15:34:40.266528,10,-0.11400000751018524,-0.024000000208616257,9.799050331115723
