timestamp,sample_id,x,y,z
2025-09-17T15:25:13.706890,120,,-0.016950000077486038,
2025-09-17T15:25:14.713564,121,,,9.790050506591797
2025-09-17T15:25:15.722525,122,-0.07605000585317612,,
2025-09-17T15:25:16.728700,123,,-0.036000002175569534,
2025-09-17T15:25:17.735842,124,,,9.775050163269043
2025-09-17T15:25:18.739826,125,-0.10500000417232513,,
2025-09-17T15:25:19.746556,126,,-0.027000000700354576,
2025-09-17T15:25:20.757988,127,,,9.921000480651855
2025-09-17T15:25:21.765416,128,-0.07605000585317612,,
2025-09-17T15:25:22.771767,129,,,9.82800006866455
2025-09-17T15:25:23.778030,130,-0.10005000233650208,,
2025-09-17T15:25:24.783662,131,,0.003000000026077032,
2025-09-17T15:25:25.793360,132,,,9.85200023651123
2025-09-17T15:25:26.798820,133,-0.1189500093460083,,
2025-09-17T15:25:27.802596,134,,,9.790050506591797
2025-09-17T15:25:28.808572,135,-0.07395000010728836,,
2025-09-17T15:25:29.820651,136,,-0.06300000101327896,
2025-09-17T15:25:30.832928,137,,,9.813000679016113
2025-09-17T15:25:31.835179,138,-0.14100000262260437,,
2025-09-17T15:25:32.844766,139,,-0.05100000277161598,
2025-09-17T15:25:33.850350,140,,,9.925950050354004
2025-09-17T15:25:34.859745,141,-0.13305000960826874,,
2025-09-17T15:25:35.865396,142,,0.00795000046491623,
2025-09-17T15:25:36.876931,143,,,9.799050331115723
2025-09-17T15:25:37.891444,144,-0.10200000554323196,,
2025-09-17T15:25:38.894826,145,,-0.028950002044439316,
2025-09-17T15:25:39.899536,146,,,9.813000679016113
2025-09-17T15:25:41.915618,147,-0.09795000404119492,,
2025-09-17T15:25:42.924816,148,,0.003000000026077032,
2025-09-17T15:25:43.938453,149,,,9.844950675964355
2025-09-17T15:25:44.942354,150,-0.10500000417232513,,
2025-09-17T15:25:45.950685,151,,-0.015000000596046448,
2025-09-17T15:25:46.956509,152,,,9.787050247192383
2025-09-17T15:25:47.965240,153,-0.1380000114440918,,
2025-09-17T15:25:48.968887,154,,-0.031950000673532486,
2025-09-17T15:25:49.973858,155,,,9.883050918579102
2025-09-17T15:25:50.979861,156,-0.0690000057220459,,
2025-09-17T15:25:51.990342,157,,-0.034050002694129944,
2025-09-17T15:25:52.998441,158,,,9.766050338745117
2025-09-17T15:25:54.006267,159,-0.07800000160932541,,
2025-09-17T15:25:55.015058,160,,-0.039000000804662704,
2025-09-17T15:25:56.025163,161,,,9.706050872802734
2025-09-17T15:25:57.038812,162,-0.12195000797510147,,
2025-09-17T15:25:58.048589,163,,-0.00795000046491623,
2025-09-17T15:25:59.054924,164,,,9.7339506149292
2025-09-17T15:26:00.059660,165,-0.10200000554323196,,
2025-09-17T15:26:01.069272,166,,-0.010050000622868538,
2025-09-17T15:26:02.075487,167,,,9.780000686645508
2025-09-17T15:26:03.087821,168,-0.08595000207424164,,
2025-09-17T15:26:04.092685,169,,0.006000000052154064,
2025-09-17T15:26:05.106224,170,,,9.805950164794922
2025-09-17T15:26:06.116963,171,-0.10695000737905502,,
2025-09-17T15:26:07.129509,172,,-0.010050000622868538,
2025-09-17T15:26:08.136999,173,,,9.802050590515137
2025-09-17T15:26:09.141009,174,-0.09300000220537186,,
2025-09-17T15:26:10.154316,175,,0.010050000622868538,
2025-09-17T15:26:11.164103,176,,,9.813000679016113
2025-09-17T15:26:12.175010,177,-0.10200000554323196,,
2025-09-17T15:26:13.188865,178,,-0.004950000438839197,
2025-09-17T15:26:14.197986,179,,,9.784950256347656
