timestamp,sample_id,x,y,z
2025-09-17T15:18:50.624112,30,-0.6649500131607056,,
2025-09-17T15:18:51.627355,31,,2.4979500770568848,
2025-09-17T15:18:52.630169,32,,,9.438000679016113
2025-09-17T15:18:54.644764,33,-1.0339500904083252,,
2025-09-17T15:18:55.653315,34,,2.164950132369995,
2025-09-17T15:18:56.659889,35,,,9.454050064086914
2025-09-17T15:18:57.665486,36,-1.8690000772476196,,
2025-09-17T15:18:58.672890,37,,0.922950029373169,
2025-09-17T15:18:59.679465,38,,,9.519000053405762
2025-09-17T15:19:00.686566,39,-2.0370001792907715,,
2025-09-17T15:19:01.695926,40,,0.9780000448226929,
2025-09-17T15:19:02.706734,41,,,9.471000671386719
2025-09-17T15:19:03.714218,42,-1.8979500532150269,,
2025-09-17T15:19:04.715571,43,,0.8250000476837158,
2025-09-17T15:19:05.725225,44,,,9.555000305175781
2025-09-17T15:19:06.736125,45,-1.88100004196167,,
2025-09-17T15:19:07.744188,46,,0.8220000267028809,
2025-09-17T15:19:08.752840,47,,,9.562050819396973
2025-09-17T15:19:09.761307,48,-1.8790501356124878,,
2025-09-17T15:19:10.766301,49,,,9.567000389099121
2025-09-17T15:19:11.774500,50,-1.9030500650405884,,
2025-09-17T15:19:12.783055,51,,0.8050500154495239,
2025-09-17T15:19:13.791212,52,,,9.556950569152832
2025-09-17T15:19:14.803036,53,-1.8840000629425049,,
2025-09-17T15:19:15.813038,54,,0.8149500489234924,
2025-09-17T15:19:16.815680,55,,,9.564000129699707
2025-09-17T15:19:17.818460,56,-1.8880500793457031,,
2025-09-17T15:19:18.829783,57,,,9.579000473022461
2025-09-17T15:19:19.834962,58,-1.8739501237869263,,
2025-09-17T15:19:20.840407,59,,0.8389500379562378,
