time,value
2025-09-09T03:06:35.473610757Z,2.388000011444092
2025-09-09T03:06:37.29895164Z,2.4120001792907715
2025-09-09T03:06:38.323013602Z,2.338050127029419
2025-09-09T03:06:39.352968453Z,2.3519999980926514
2025-09-09T03:06:40.368062202Z,2.350050210952759
2025-09-09T03:06:41.369984701Z,2.493000030517578
2025-09-09T03:06:42.381764432Z,2.4910500049591064
2025-09-09T03:06:43.411939597Z,2.4529500007629395
2025-09-09T03:06:44.403114574Z,2.493000030517578
2025-09-09T03:06:45.423751784Z,2.4810001850128174
2025-09-09T03:06:46.448408508Z,2.493000030517578
2025-09-09T03:06:47.440785209Z,2.3830502033233643
2025-09-09T03:06:48.494792219Z,2.386050224304199
2025-09-09T03:06:49.493877454Z,2.3929500579833984
2025-09-09T03:06:50.505751549Z,2.625000238418579
2025-09-09T03:06:51.449686227Z,2.7900002002716064
2025-09-09T03:06:52.477045597Z,2.467050075531006
2025-09-09T03:06:53.478806368Z,3.0990002155303955
2025-09-09T03:06:54.625493967Z,2.991000175476074
2025-09-09T03:06:55.629687786Z,3.658950090408325
2025-09-09T03:06:56.648835181Z,1.9240500926971436
2025-09-09T03:06:57.683375747Z,2.694000244140625
2025-09-09T03:06:58.704736786Z,1.3680000305175781
2025-09-09T03:06:59.715881882Z,2.149049997329712
2025-09-09T03:07:00.69997738Z,-0.5149500370025635
2025-09-09T03:07:02.099058433Z,-0.022050000727176666
2025-09-09T03:07:02.789907466Z,2.009999990463257
2025-09-09T03:07:03.767960606Z,0.08700000494718552
2025-09-09T03:07:04.755996408Z,-0.1469999998807907
2025-09-09T03:07:05.7881968Z,3.05400013923645
2025-09-09T03:07:06.80506673Z,3.3859500885009766
2025-09-09T03:07:07.787808742Z,0.23100000619888306
2025-09-09T03:07:08.825735678Z,0.7549500465393066
2025-09-09T03:07:09.850989684Z,1.3230000734329224
2025-09-09T03:07:10.825966719Z,2.7589502334594727
2025-09-09T03:07:11.85698753Z,3.0460500717163086
2025-09-09T03:07:12.889746915Z,-0.016950000077486038
2025-09-09T03:07:13.887978873Z,0.7290000319480896
2025-09-09T03:07:14.88895943Z,0.8629500269889832
2025-09-09T03:07:15.893869312Z,0.9180000424385071
2025-09-09T03:07:16.963978733Z,0.9250500202178955
2025-09-09T03:07:17.98172096Z,0.9610500335693359
2025-09-09T03:07:18.945956445Z,0.7770000100135803
2025-09-09T03:07:19.943166692Z,0.7480500340461731
2025-09-09T03:07:20.976865715Z,-1.0900501012802124
2025-09-09T03:07:21.947733223Z,-0.8070000410079956
2025-09-09T03:07:22.993032393Z,2.48895001411438
2025-09-09T03:07:23.981326551Z,3.2119500637054443
2025-09-09T03:07:24.997945377Z,0.18000000715255737
2025-09-09T03:07:26.009826926Z,-0.022050000727176666
2025-09-09T03:07:27.026972474Z,0.5760000348091125
2025-09-09T03:07:28.051836148Z,1.2220500707626343
2025-09-09T03:07:29.080048097Z,0.8340000510215759
2025-09-09T03:07:30.124485048Z,0.8749500513076782
2025-09-09T03:07:31.069263838Z,2.48895001411438
2025-09-09T03:07:32.088148728Z,-1.2930001020431519
2025-09-09T03:07:33.094141324Z,-3.961050271987915
2025-09-09T03:07:34.092197468Z,-2.4430501461029053
2025-09-09T03:07:35.119331508Z,-2.0500500202178955
2025-09-09T03:07:36.138811636Z,-1.4059500694274902
2025-09-09T03:07:37.140922479Z,-2.6610000133514404
2025-09-09T03:07:38.16596038Z,0.022050000727176666
2025-09-09T03:07:39.213343288Z,-1.0440000295639038
2025-09-09T03:07:40.211201332Z,1.6410000324249268
2025-09-09T03:07:41.21119843Z,0.736050009727478
2025-09-09T03:07:42.203727985Z,0.06599999964237213
2025-09-09T03:07:43.256377104Z,0.0799500048160553
2025-09-09T03:07:44.234146274Z,0.10095000267028809
2025-09-09T03:07:45.25776594Z,0.9540000557899475
2025-09-09T03:07:46.324149968Z,0.736050009727478
2025-09-09T03:07:47.348599183Z,0.7260000109672546
2025-09-09T03:07:48.370092322Z,-1.6240500211715698
2025-09-09T03:07:49.330810487Z,2.4790501594543457
2025-09-09T03:07:50.318024738Z,-2.512050151824951
2025-09-09T03:07:57.71587556Z,1.1430000066757202
2025-09-09T03:07:58.689931436Z,-0.7020000219345093
2025-09-09T03:07:59.706854568Z,0.42195001244544983
2025-09-09T03:08:00.719222713Z,0.3960000276565552
2025-09-09T03:08:01.804111281Z,0.5659500360488892
2025-09-09T03:08:02.770343859Z,1.971000075340271
2025-09-09T03:08:03.787170877Z,2.319000005722046
2025-09-09T03:08:04.798908318Z,2.4649500846862793
2025-09-09T03:08:05.799384527Z,2.5990500450134277
2025-09-09T03:08:06.918300629Z,2.7280502319335938
2025-09-09T03:08:07.974067751Z,2.7850501537323
2025-09-09T03:08:08.889356488Z,2.8759500980377197
2025-09-09T03:08:09.90205571Z,3.0079500675201416
2025-09-09T03:08:10.896892515Z,3.025050163269043
2025-09-09T03:08:11.925160007Z,2.7330000400543213
2025-09-09T03:08:12.93776388Z,-0.19395001232624054
2025-09-09T03:08:13.899951572Z,0.18495000898838043
2025-09-09T03:08:14.911946607Z,1.171950101852417
2025-09-09T03:08:15.917782259Z,1.0740000009536743
2025-09-09T03:08:16.936999772Z,0.9589500427246094
2025-09-09T03:08:17.995947955Z,1.4730000495910645
2025-09-09T03:08:18.956872193Z,0.4339500069618225
2025-09-09T03:08:19.95800904Z,-2.3590500354766846
2025-09-09T03:08:20.973948009Z,-2.31600022315979
2025-09-09T03:08:21.997244904Z,-1.8610501289367676
2025-09-09T03:08:23.026941657Z,-1.6140000820159912
