time,value
2025-09-09T03:06:35.473610757Z,9.808950424194336
2025-09-09T03:06:37.29895164Z,9.349050521850586
2025-09-09T03:06:38.323013602Z,9.438000679016113
2025-09-09T03:06:39.352968453Z,9.42300033569336
2025-09-09T03:06:40.368062202Z,9.490050315856934
2025-09-09T03:06:41.369984701Z,9.370950698852539
2025-09-09T03:06:42.381764432Z,9.354000091552734
2025-09-09T03:06:43.411939597Z,9.375
2025-09-09T03:06:44.403114574Z,9.406050682067871
2025-09-09T03:06:45.423751784Z,9.415950775146484
2025-09-09T03:06:46.448408508Z,9.529050827026367
2025-09-09T03:06:47.440785209Z,9.447000503540039
2025-09-09T03:06:48.494792219Z,9.382950782775879
2025-09-09T03:06:49.493877454Z,9.439949989318848
2025-09-09T03:06:50.505751549Z,9.43005084991455
2025-09-09T03:06:51.449686227Z,8.31195068359375
2025-09-09T03:06:52.477045597Z,9.555000305175781
2025-09-09T03:06:53.478806368Z,9.301050186157227
2025-09-09T03:06:54.625493967Z,9.684000015258789
2025-09-09T03:06:55.629687786Z,9.007050514221191
2025-09-09T03:06:56.648835181Z,10.285050392150879
2025-09-09T03:06:57.683375747Z,7.5960001945495605
2025-09-09T03:06:58.704736786Z,8.725950241088867
2025-09-09T03:06:59.715881882Z,10.029000282287598
2025-09-09T03:07:00.69997738Z,9.646050453186035
2025-09-09T03:07:02.099058433Z,9.38700008392334
2025-09-09T03:07:02.789907466Z,9.315000534057617
2025-09-09T03:07:03.767960606Z,10.371000289916992
2025-09-09T03:07:04.755996408Z,9.769950866699219
2025-09-09T03:07:05.7881968Z,9.094950675964355
2025-09-09T03:07:06.80506673Z,8.719050407409668
2025-09-09T03:07:07.787808742Z,9.694050788879395
2025-09-09T03:07:08.825735678Z,9.043050765991211
2025-09-09T03:07:09.850989684Z,9.787050247192383
2025-09-09T03:07:10.825966719Z,8.772000312805176
2025-09-09T03:07:11.85698753Z,9.09000015258789
2025-09-09T03:07:12.889746915Z,10.060050010681152
2025-09-09T03:07:13.887978873Z,9.574050903320312
2025-09-09T03:07:14.88895943Z,9.58395004272461
2025-09-09T03:07:15.893869312Z,9.514050483703613
2025-09-09T03:07:16.963978733Z,9.592950820922852
2025-09-09T03:07:17.98172096Z,9.622050285339355
2025-09-09T03:07:18.945956445Z,9.676950454711914
2025-09-09T03:07:19.943166692Z,9.700950622558594
2025-09-09T03:07:20.976865715Z,8.88705062866211
2025-09-09T03:07:21.947733223Z,9.478050231933594
2025-09-09T03:07:22.993032393Z,8.33595085144043
2025-09-09T03:07:23.981326551Z,8.925000190734863
2025-09-09T03:07:24.997945377Z,9.799050331115723
2025-09-09T03:07:26.009826926Z,9.687000274658203
2025-09-09T03:07:27.026972474Z,9.307950019836426
2025-09-09T03:07:28.051836148Z,10.24905014038086
2025-09-09T03:07:29.080048097Z,10.375950813293457
2025-09-09T03:07:30.124485048Z,9.065999984741211
2025-09-09T03:07:31.069263838Z,9.361050605773926
2025-09-09T03:07:32.088148728Z,8.755050659179688
2025-09-09T03:07:33.094141324Z,9.38700008392334
2025-09-09T03:07:34.092197468Z,9.433050155639648
2025-09-09T03:07:35.119331508Z,9.325050354003906
2025-09-09T03:07:36.138811636Z,8.563950538635254
2025-09-09T03:07:37.140922479Z,9.093000411987305
2025-09-09T03:07:38.16596038Z,9.270000457763672
2025-09-09T03:07:39.213343288Z,9.363000869750977
2025-09-09T03:07:40.211201332Z,8.3100004196167
2025-09-09T03:07:41.21119843Z,9.445050239562988
2025-09-09T03:07:42.203727985Z,9.538050651550293
2025-09-09T03:07:43.256377104Z,9.580950736999512
2025-09-09T03:07:44.234146274Z,9.564000129699707
2025-09-09T03:07:45.25776594Z,9.106950759887695
2025-09-09T03:07:46.324149968Z,9.337050437927246
2025-09-09T03:07:47.348599183Z,9.366000175476074
2025-09-09T03:07:48.370092322Z,10.333050727844238
2025-09-09T03:07:49.330810487Z,11.023050308227539
2025-09-09T03:07:50.318024738Z,10.956000328063965
