time,value
2025-07-29T10:43:34.679978945Z,3312.300048828125
2025-07-29T10:43:54.964641063Z,3304
2025-07-29T10:48:57.04972736Z,3307.39990234375
2025-07-29T11:02:48.156906375Z,33.099998474121094
2025-07-29T11:02:58.14570998Z,34
2025-07-29T11:03:03.070018538Z,34.099998474121094
2025-07-29T11:03:08.217130065Z,34
2025-07-29T11:03:13.32648233Z,33.70000076293945
2025-07-29T11:03:18.22703277Z,33.5
2025-07-29T11:03:23.341043751Z,33.29999923706055
2025-07-29T11:03:43.411076998Z,34.099998474121094
2025-07-29T11:03:48.529992835Z,34.20000076293945
2025-07-29T11:03:53.440072817Z,33.70000076293945
2025-07-29T11:03:58.565401511Z,34.599998474121094
2025-07-29T11:04:08.607223334Z,33.900001525878906
2025-07-29T11:04:18.835125302Z,34.400001525878906
2025-07-29T11:04:23.750270519Z,33.70000076293945
2025-07-29T11:04:28.684984886Z,33.900001525878906
2025-07-29T11:04:33.797042592Z,33.400001525878906
2025-07-29T11:09:16.829995178Z,39.70000076293945
2025-07-29T11:09:21.747948599Z,38.099998474121094
2025-07-29T11:09:26.859082452Z,35.70000076293945
2025-07-29T11:09:31.780337045Z,34.599998474121094
2025-07-29T11:09:36.90033418Z,34
2025-07-29T11:09:42.02002856Z,33.79999923706055
2025-07-29T11:09:46.948017222Z,34
2025-07-29T11:09:52.048105838Z,33.900001525878906
2025-07-29T11:10:02.083548408Z,34.099998474121094
2025-07-29T11:10:07.230218586Z,34
2025-07-29T11:10:12.120406321Z,34.099998474121094
2025-07-29T11:10:17.250192921Z,34
2025-07-29T11:10:22.379915636Z,33.400001525878906
2025-07-29T11:10:27.300019951Z,33.099998474121094
2025-07-29T11:10:32.388351929Z,32.79999923706055
2025-07-29T11:10:37.33012586Z,32.599998474121094
2025-07-29T11:10:42.428170174Z,32.5
2025-07-29T11:10:52.458065215Z,32.400001525878906
2025-07-29T11:11:52.904222116Z,32.5
2025-07-29T11:12:13.17519699Z,32.599998474121094
2025-07-29T11:12:18.09314335Z,32.5
2025-07-29T11:12:23.205014511Z,32.599998474121094
2025-07-29T11:12:28.123175416Z,32.5
2025-07-29T11:12:43.269559875Z,32.599998474121094
2025-07-29T11:13:08.45515631Z,32.70000076293945
2025-07-29T11:13:28.753211843Z,32.79999923706055
2025-07-29T11:13:33.65406105Z,32.70000076293945
2025-07-29T11:13:38.873089479Z,32.79999923706055
2025-07-29T11:14:24.018145936Z,32.900001525878906
2025-07-29T11:14:39.172308199Z,32.79999923706055
2025-07-29T11:14:54.351988389Z,32.900001525878906
2025-07-29T11:16:14.821214906Z,33
2025-07-29T11:16:19.935978634Z,33.20000076293945
2025-07-29T11:16:29.981021626Z,33.099998474121094
2025-07-29T11:16:50.246442698Z,33
2025-07-29T11:17:00.106389515Z,33.099998474121094
2025-07-29T11:17:20.368195646Z,33.20000076293945
2025-07-29T11:17:40.439036548Z,33.099998474121094
2025-07-29T11:18:25.886074313Z,33.20000076293945
2025-07-29T11:18:31.069214365Z,33.099998474121094
2025-07-29T11:19:21.188255904Z,33
2025-07-29T11:19:26.305944042Z,33.099998474121094
2025-07-29T11:20:41.911283956Z,33.20000076293945
2025-07-29T11:20:46.806124735Z,33.099998474121094
2025-07-29T11:20:57.031137348Z,33.20000076293945
2025-07-29T11:21:07.140057691Z,33.099998474121094
2025-07-29T11:21:17.128013242Z,33.20000076293945
2025-07-29T11:21:47.438007437Z,33.099998474121094
2025-07-29T11:22:07.506451829Z,33.20000076293945
2025-07-29T11:22:17.748072699Z,33.099998474121094
2025-07-29T11:22:22.647980064Z,33.20000076293945
2025-07-29T11:22:27.769607727Z,33.099998474121094
2025-07-29T11:22:32.686010044Z,33.20000076293945
2025-07-29T11:23:03.061044072Z,33.5
2025-07-29T11:23:07.90503163Z,33.70000076293945
2025-07-29T11:23:18.786316293Z,33.5
2025-07-29T11:23:48.272636213Z,33.29999923706055
2025-07-29T11:24:18.57699882Z,33.400001525878906
2025-07-29T11:24:28.62322081Z,33.29999923706055
2025-07-29T11:24:38.63713982Z,33.20000076293945
2025-07-29T11:24:43.786215616Z,33.29999923706055
2025-07-29T11:25:03.835883456Z,33
2025-07-29T11:25:08.766943073Z,32.70000076293945
2025-07-29T11:25:18.989511787Z,32.900001525878906
2025-07-29T11:25:29.014298314Z,33.099998474121094
2025-07-29T11:25:39.040949887Z,33.20000076293945
2025-07-29T11:25:44.064137539Z,33.099998474121094
2025-07-29T11:26:09.35123017Z,33
2025-07-29T11:26:34.341056013Z,33.099998474121094
2025-07-29T11:26:44.578162128Z,33.20000076293945
2025-07-29T11:26:59.731224366Z,33.099998474121094
2025-07-29T11:27:19.816022458Z,33.20000076293945
2025-07-29T11:27:24.920921665Z,33.400001525878906
2025-07-29T11:27:34.910968546Z,34
2025-07-29T11:27:39.976340916Z,34.900001525878906
2025-07-29T11:27:44.990900874Z,35.20000076293945
2025-07-29T11:27:50.115845577Z,34.79999923706055
2025-07-29T11:27:55.026128264Z,35.5
2025-07-29T11:28:00.156021481Z,36.400001525878906
2025-07-29T11:28:05.076083491Z,36.29999923706055
2025-07-29T11:28:14.281033294Z,34.29999923706055
2025-07-29T11:28:19.395970016Z,34.20000076293945
2025-07-29T11:28:24.520960661Z,34.400001525878906
2025-07-29T11:28:34.555993093Z,34.099998474121094
2025-07-29T11:28:39.476016175Z,33.79999923706055
2025-07-29T11:28:49.714143481Z,34.29999923706055
2025-07-29T11:28:54.634170366Z,34.099998474121094
2025-07-29T11:28:59.746310037Z,33.900001525878906
2025-07-29T11:29:04.661146294Z,34.400001525878906
2025-07-29T11:29:09.786046348Z,34.70000076293945
2025-07-29T11:29:14.701051175Z,34.599998474121094
2025-07-29T11:29:19.815789065Z,34.400001525878906
2025-07-29T11:29:29.856162191Z,34.5
2025-07-29T11:29:34.908462662Z,34.599998474121094
2025-07-29T11:29:40.326095825Z,35.29999923706055
2025-07-29T11:29:45.00596542Z,34.900001525878906
2025-07-29T11:29:50.126084579Z,34.70000076293945
2025-07-29T11:29:55.041064411Z,34.20000076293945
2025-07-29T11:30:00.161039943Z,34.29999923706055
2025-07-29T11:30:05.281009521Z,34.20000076293945
2025-07-29T11:30:10.201355477Z,33.900001525878906
2025-07-29T11:30:15.315837595Z,33.79999923706055
2025-07-29T11:30:20.231477751Z,33.900001525878906
2025-07-29T11:30:25.3560942Z,33.79999923706055
2025-07-29T11:30:30.506224426Z,34
2025-07-29T11:30:40.511263198Z,33.900001525878906
2025-07-29T11:30:45.634065271Z,33.79999923706055
