_id,topic,payload_raw,t_server_utc,gx,gy,gz,t_device_ms
68ad6bcc8fa4330d3d2c0a5e,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":674265}",2025-08-26T08:09:48.990130+00:00,0.1831,0.0,-0.4272,674265
68ad6bcd8fa4330d3d2c0a5f,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":675265}",2025-08-26T08:09:49.790475+00:00,0.1831,0.0,-0.4883,675265
68ad6bce8fa4330d3d2c0a60,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":676265}",2025-08-26T08:09:50.822974+00:00,0.1831,0.061,-0.4883,676265
68ad6bd08fa4330d3d2c0a61,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":677265}",2025-08-26T08:09:52.053485+00:00,0.1831,0.0,-0.4883,677265
68ad6bd08fa4330d3d2c0a62,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":678265}",2025-08-26T08:09:52.848626+00:00,0.2441,0.061,-0.4272,678265
68ad6bd18fa4330d3d2c0a63,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":679265}",2025-08-26T08:09:53.881576+00:00,0.1831,0.0,-0.4883,679265
68ad6bd28fa4330d3d2c0a64,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":680265}",2025-08-26T08:09:54.977752+00:00,0.1831,0.061,-0.4883,680265
68ad6bd38fa4330d3d2c0a65,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":681265}",2025-08-26T08:09:55.942695+00:00,0.1831,0.0,-0.4272,681265
68ad6bd48fa4330d3d2c0a66,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":682265}",2025-08-26T08:09:56.980017+00:00,0.1831,0.061,-0.4883,682265
68ad6bd58fa4330d3d2c0a67,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":683265}",2025-08-26T08:09:57.984760+00:00,0.1831,0.0,-0.4272,683265
68ad6bd68fa4330d3d2c0a68,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":684265}",2025-08-26T08:09:58.796160+00:00,0.1831,0.0,-0.4272,684265
68ad6bd78fa4330d3d2c0a69,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":685265}",2025-08-26T08:09:59.815458+00:00,0.1221,0.061,-0.4272,685265
68ad6bd88fa4330d3d2c0a6a,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":686265}",2025-08-26T08:10:00.850036+00:00,0.1831,0.0,-0.4272,686265
68ad6bd98fa4330d3d2c0a6b,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":687265}",2025-08-26T08:10:01.870336+00:00,0.1831,0.061,-0.4272,687265
68ad6bda8fa4330d3d2c0a6c,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":688265}",2025-08-26T08:10:02.917251+00:00,0.1831,0.0,-0.4883,688265
68ad6bdb8fa4330d3d2c0a6d,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":689265}",2025-08-26T08:10:03.941040+00:00,0.1831,0.061,-0.4883,689265
68ad6bdd8fa4330d3d2c0a6e,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":690265}",2025-08-26T08:10:05.116357+00:00,0.3052,0.061,-0.4272,690265
68ad6bde8fa4330d3d2c0a6f,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.1221,""gz"":-0.3662,""t_device_ms"":691265}",2025-08-26T08:10:06.098976+00:00,0.3662,0.1221,-0.3662,691265
68ad6bdf8fa4330d3d2c0a70,sit225/gyroscope,"{""gx"":-14.8926,""gy"":-0.1831,""gz"":-0.7935,""t_device_ms"":692265}",2025-08-26T08:10:07.020118+00:00,-14.8926,-0.1831,-0.7935,692265
68ad6bdf8fa4330d3d2c0a71,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":693265}",2025-08-26T08:10:07.849731+00:00,0.1221,0.061,-0.4883,693265
68ad6be08fa4330d3d2c0a72,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":694265}",2025-08-26T08:10:08.838000+00:00,0.1221,0.0,-0.5493,694265
68ad6be18fa4330d3d2c0a73,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":695265}",2025-08-26T08:10:09.937687+00:00,0.2441,0.061,-0.4272,695265
68ad6be28fa4330d3d2c0a74,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":696265}",2025-08-26T08:10:10.890578+00:00,0.2441,0.0,-0.4883,696265
68ad6be38fa4330d3d2c0a75,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":697265}",2025-08-26T08:10:11.922059+00:00,0.1831,0.0,-0.4883,697265
68ad6be48fa4330d3d2c0a76,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":698265}",2025-08-26T08:10:12.958619+00:00,0.1831,0.061,-0.4883,698265
68ad6be68fa4330d3d2c0a77,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":699265}",2025-08-26T08:10:14.017816+00:00,0.1831,0.0,-0.4883,699265
68ad6be78fa4330d3d2c0a78,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":700265}",2025-08-26T08:10:15.058265+00:00,0.2441,0.0,-0.4272,700265
68ad6be78fa4330d3d2c0a79,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":701265}",2025-08-26T08:10:15.797108+00:00,0.1831,0.061,-0.5493,701265
68ad6be88fa4330d3d2c0a7a,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":702265}",2025-08-26T08:10:16.820797+00:00,0.1831,0.0,-0.4883,702265
68ad6be98fa4330d3d2c0a7b,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":703265}",2025-08-26T08:10:17.848179+00:00,0.1831,0.0,-0.4883,703265
68ad6bea8fa4330d3d2c0a7c,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":704265}",2025-08-26T08:10:18.897870+00:00,0.1831,0.0,-0.4883,704265
68ad6beb8fa4330d3d2c0a7d,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":705265}",2025-08-26T08:10:19.935741+00:00,0.1831,0.061,-0.4883,705265
68ad6bec8fa4330d3d2c0a7e,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":706265}",2025-08-26T08:10:20.931168+00:00,0.2441,0.0,-0.4883,706265
68ad6bed8fa4330d3d2c0a7f,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":707265}",2025-08-26T08:10:21.952130+00:00,0.2441,0.061,-0.4272,707265
68ad6bee8fa4330d3d2c0a80,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":708265}",2025-08-26T08:10:22.970483+00:00,0.1221,0.0,-0.4272,708265
68ad6bf08fa4330d3d2c0a81,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":709265}",2025-08-26T08:10:24.017092+00:00,0.1831,0.0,-0.5493,709265
68ad6bf08fa4330d3d2c0a82,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":710265}",2025-08-26T08:10:24.817054+00:00,0.1831,0.0,-0.4883,710265
68ad6bf28fa4330d3d2c0a83,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":711265}",2025-08-26T08:10:26.096609+00:00,0.2441,0.061,-0.4883,711265
68ad6bf28fa4330d3d2c0a84,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":712265}",2025-08-26T08:10:26.897419+00:00,0.1221,0.0,-0.4272,712265
68ad6bf38fa4330d3d2c0a85,sit225/gyroscope,"{""gx"":42.2974,""gy"":0.5493,""gz"":-5.5542,""t_device_ms"":713265}",2025-08-26T08:10:27.937485+00:00,42.2974,0.5493,-5.5542,713265
68ad6bf48fa4330d3d2c0a86,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":714265}",2025-08-26T08:10:28.932980+00:00,0.1221,0.0,-0.4272,714265
68ad6bf58fa4330d3d2c0a87,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":715265}",2025-08-26T08:10:29.950946+00:00,0.1221,0.061,-0.4883,715265
68ad6bf68fa4330d3d2c0a88,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":716265}",2025-08-26T08:10:30.976205+00:00,0.2441,0.061,-0.4883,716265
68ad6bf78fa4330d3d2c0a89,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":717265}",2025-08-26T08:10:31.973882+00:00,0.1831,0.0,-0.5493,717265
68ad6bf98fa4330d3d2c0a8a,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":718265}",2025-08-26T08:10:33.046833+00:00,0.1221,0.0,-0.4883,718265
68ad6bfa8fa4330d3d2c0a8b,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":719265}",2025-08-26T08:10:34.097322+00:00,0.1831,0.0,-0.4883,719265
68ad6bfa8fa4330d3d2c0a8c,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":720265}",2025-08-26T08:10:34.860292+00:00,0.2441,0.061,-0.4883,720265
68ad6bfb8fa4330d3d2c0a8d,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":721265}",2025-08-26T08:10:35.867361+00:00,0.2441,0.061,-0.4883,721265
68ad6bfc8fa4330d3d2c0a8e,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":722265}",2025-08-26T08:10:36.911938+00:00,0.1831,0.061,-0.4272,722265
68ad6bfd8fa4330d3d2c0a8f,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":723265}",2025-08-26T08:10:37.919809+00:00,0.2441,0.061,-0.5493,723265
68ad6bfe8fa4330d3d2c0a90,sit225/gyroscope,"{""gx"":0.4272,""gy"":0.0610,""gz"":-0.6714,""t_device_ms"":724265}",2025-08-26T08:10:38.977120+00:00,0.4272,0.061,-0.6714,724265
68ad6bff8fa4330d3d2c0a91,sit225/gyroscope,"{""gx"":-0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":725265}",2025-08-26T08:10:39.970523+00:00,-0.2441,0.0,-0.4883,725265
68ad6c018fa4330d3d2c0a92,sit225/gyroscope,"{""gx"":0.2441,""gy"":-0.0610,""gz"":-0.4272,""t_device_ms"":726265}",2025-08-26T08:10:41.010912+00:00,0.2441,-0.061,-0.4272,726265
68ad6c028fa4330d3d2c0a93,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":727265}",2025-08-26T08:10:42.022421+00:00,0.1831,0.061,-0.4272,727265
68ad6c028fa4330d3d2c0a94,sit225/gyroscope,"{""gx"":1.0986,""gy"":0.1221,""gz"":-0.5493,""t_device_ms"":728265}",2025-08-26T08:10:42.835696+00:00,1.0986,0.1221,-0.5493,728265
68ad6c038fa4330d3d2c0a95,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":729265}",2025-08-26T08:10:43.863594+00:00,0.2441,0.0,-0.4883,729265
68ad6c048fa4330d3d2c0a96,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":730265}",2025-08-26T08:10:44.977977+00:00,0.1221,0.0,-0.4883,730265
68ad6c058fa4330d3d2c0a97,sit225/gyroscope,"{""gx"":4.6387,""gy"":-0.3662,""gz"":0.5493,""t_device_ms"":731265}",2025-08-26T08:10:45.936256+00:00,4.6387,-0.3662,0.5493,731265
68ad6c068fa4330d3d2c0a98,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":732265}",2025-08-26T08:10:46.939239+00:00,0.1831,0.0,-0.4883,732265
68ad6c088fa4330d3d2c0a99,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":733265}",2025-08-26T08:10:48.016014+00:00,0.1221,0.0,-0.4883,733265
68ad6c088fa4330d3d2c0a9a,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":734265}",2025-08-26T08:10:48.973996+00:00,0.1831,0.0,-0.4883,734265
68ad6c098fa4330d3d2c0a9b,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":735265}",2025-08-26T08:10:49.791222+00:00,0.1221,0.0,-0.4883,735265
68ad6c0a8fa4330d3d2c0a9c,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":736265}",2025-08-26T08:10:50.814361+00:00,0.2441,0.061,-0.4272,736265
68ad6c0b8fa4330d3d2c0a9d,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":737265}",2025-08-26T08:10:51.840553+00:00,0.1831,0.0,-0.4883,737265
68ad6c0c8fa4330d3d2c0a9e,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":738265}",2025-08-26T08:10:52.867875+00:00,0.1831,0.0,-0.4883,738265
68ad6c0d8fa4330d3d2c0a9f,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":739265}",2025-08-26T08:10:53.894513+00:00,0.1831,0.0,-0.4883,739265
68ad6c0e8fa4330d3d2c0aa0,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":740265}",2025-08-26T08:10:54.916313+00:00,0.1831,0.061,-0.5493,740265
68ad6c0f8fa4330d3d2c0aa1,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":741265}",2025-08-26T08:10:55.941560+00:00,0.1831,0.0,-0.4883,741265
68ad6c108fa4330d3d2c0aa2,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":742265}",2025-08-26T08:10:56.977039+00:00,0.1831,0.061,-0.4883,742265
68ad6c128fa4330d3d2c0aa3,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":743265}",2025-08-26T08:10:58.016072+00:00,0.1221,0.0,-0.4272,743265
68ad6c128fa4330d3d2c0aa4,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":744265}",2025-08-26T08:10:58.814172+00:00,0.1831,0.061,-0.4883,744265
68ad6c138fa4330d3d2c0aa5,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":745265}",2025-08-26T08:10:59.857287+00:00,0.2441,0.061,-0.4272,745265
68ad6c148fa4330d3d2c0aa6,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":746265}",2025-08-26T08:11:00.897752+00:00,0.1831,0.0,-0.4883,746265
68ad6c158fa4330d3d2c0aa7,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":747265}",2025-08-26T08:11:01.931214+00:00,0.1221,0.061,-0.4883,747265
68ad6c168fa4330d3d2c0aa8,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":748265}",2025-08-26T08:11:02.908774+00:00,0.1831,0.061,-0.4883,748265
68ad6c178fa4330d3d2c0aa9,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":749265}",2025-08-26T08:11:03.915753+00:00,0.2441,0.061,-0.4883,749265
68ad6c188fa4330d3d2c0aaa,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":750265}",2025-08-26T08:11:04.978004+00:00,0.1831,0.0,-0.4883,750265
68ad6c1a8fa4330d3d2c0aab,sit225/gyroscope,"{""gx"":-63.7817,""gy"":-13.9160,""gz"":-66.4673,""t_device_ms"":751265}",2025-08-26T08:11:06.016171+00:00,-63.7817,-13.916,-66.4673,751265
68ad6c1b8fa4330d3d2c0aac,sit225/gyroscope,"{""gx"":36.4380,""gy"":36.8042,""gz"":79.5898,""t_device_ms"":752265}",2025-08-26T08:11:07.056597+00:00,36.438,36.8042,79.5898,752265
68ad6c1b8fa4330d3d2c0aad,sit225/gyroscope,"{""gx"":-187.8662,""gy"":199.0356,""gz"":147.2778,""t_device_ms"":753265}",2025-08-26T08:11:07.819063+00:00,-187.8662,199.0356,147.2778,753265
68ad6c1c8fa4330d3d2c0aae,sit225/gyroscope,"{""gx"":115.2344,""gy"":-193.2983,""gz"":367.8589,""t_device_ms"":754265}",2025-08-26T08:11:08.880644+00:00,115.2344,-193.2983,367.8589,754265
68ad6c1d8fa4330d3d2c0aaf,sit225/gyroscope,"{""gx"":-52.0020,""gy"":-20.5688,""gz"":-18.1885,""t_device_ms"":755265}",2025-08-26T08:11:09.942991+00:00,-52.002,-20.5688,-18.1885,755265
68ad6c1e8fa4330d3d2c0ab0,sit225/gyroscope,"{""gx"":-35.4004,""gy"":-56.8848,""gz"":23.8647,""t_device_ms"":756265}",2025-08-26T08:11:10.897696+00:00,-35.4004,-56.8848,23.8647,756265
68ad6c1f8fa4330d3d2c0ab1,sit225/gyroscope,"{""gx"":-3.7842,""gy"":-122.6196,""gz"":-22.5220,""t_device_ms"":757265}",2025-08-26T08:11:11.937107+00:00,-3.7842,-122.6196,-22.522,757265
68ad6c208fa4330d3d2c0ab2,sit225/gyroscope,"{""gx"":10.4370,""gy"":55.1147,""gz"":-132.5684,""t_device_ms"":758265}",2025-08-26T08:11:12.978340+00:00,10.437,55.1147,-132.5684,758265
68ad6c218fa4330d3d2c0ab3,sit225/gyroscope,"{""gx"":-12.9395,""gy"":-102.1118,""gz"":66.1011,""t_device_ms"":759265}",2025-08-26T08:11:13.979969+00:00,-12.9395,-102.1118,66.1011,759265
68ad6c238fa4330d3d2c0ab4,sit225/gyroscope,"{""gx"":-25.3296,""gy"":-249.8169,""gz"":20.7520,""t_device_ms"":760265}",2025-08-26T08:11:15.048426+00:00,-25.3296,-249.8169,20.752,760265
68ad6c238fa4330d3d2c0ab5,sit225/gyroscope,"{""gx"":0.4883,""gy"":-20.6909,""gz"":13.3667,""t_device_ms"":761265}",2025-08-26T08:11:15.805183+00:00,0.4883,-20.6909,13.3667,761265
68ad6c248fa4330d3d2c0ab6,sit225/gyroscope,"{""gx"":9.8877,""gy"":-36.8652,""gz"":19.2261,""t_device_ms"":762265}",2025-08-26T08:11:16.850084+00:00,9.8877,-36.8652,19.2261,762265
68ad6c258fa4330d3d2c0ab7,sit225/gyroscope,"{""gx"":7.9346,""gy"":701.2329,""gz"":-56.3354,""t_device_ms"":763265}",2025-08-26T08:11:17.864276+00:00,7.9346,701.2329,-56.3354,763265
68ad6c268fa4330d3d2c0ab8,sit225/gyroscope,"{""gx"":43.5791,""gy"":-485.3516,""gz"":160.5225,""t_device_ms"":764265}",2025-08-26T08:11:18.897400+00:00,43.5791,-485.3516,160.5225,764265
68ad6c278fa4330d3d2c0ab9,sit225/gyroscope,"{""gx"":-46.9360,""gy"":-205.7495,""gz"":-6.4087,""t_device_ms"":765265}",2025-08-26T08:11:19.936621+00:00,-46.936,-205.7495,-6.4087,765265
68ad6c288fa4330d3d2c0aba,sit225/gyroscope,"{""gx"":73.3643,""gy"":-370.1782,""gz"":157.6538,""t_device_ms"":766265}",2025-08-26T08:11:20.977677+00:00,73.3643,-370.1782,157.6538,766265
68ad6c2a8fa4330d3d2c0abb,sit225/gyroscope,"{""gx"":111.6333,""gy"":1149.5361,""gz"":-163.6353,""t_device_ms"":767265}",2025-08-26T08:11:22.032019+00:00,111.6333,1149.5361,-163.6353,767265
68ad6c2b8fa4330d3d2c0abc,sit225/gyroscope,"{""gx"":-68.4204,""gy"":-135.4370,""gz"":85.8154,""t_device_ms"":768265}",2025-08-26T08:11:23.049464+00:00,-68.4204,-135.437,85.8154,768265
68ad6c2b8fa4330d3d2c0abd,sit225/gyroscope,"{""gx"":0.0000,""gy"":-446.4111,""gz"":107.6050,""t_device_ms"":769265}",2025-08-26T08:11:23.802558+00:00,0.0,-446.4111,107.605,769265
68ad6c2c8fa4330d3d2c0abe,sit225/gyroscope,"{""gx"":-13.0615,""gy"":-109.7412,""gz"":-116.3940,""t_device_ms"":770265}",2025-08-26T08:11:24.818710+00:00,-13.0615,-109.7412,-116.394,770265
68ad6c2e8fa4330d3d2c0abf,sit225/gyroscope,"{""gx"":-1.6479,""gy"":557.2510,""gz"":-173.5229,""t_device_ms"":771265}",2025-08-26T08:11:26.065446+00:00,-1.6479,557.251,-173.5229,771265
68ad6c2e8fa4330d3d2c0ac0,sit225/gyroscope,"{""gx"":-1.3428,""gy"":-6.5308,""gz"":-6.5918,""t_device_ms"":772265}",2025-08-26T08:11:26.898102+00:00,-1.3428,-6.5308,-6.5918,772265
68ad6c2f8fa4330d3d2c0ac1,sit225/gyroscope,"{""gx"":14.4043,""gy"":-105.4077,""gz"":3.8452,""t_device_ms"":773265}",2025-08-26T08:11:27.899139+00:00,14.4043,-105.4077,3.8452,773265
68ad6c308fa4330d3d2c0ac2,sit225/gyroscope,"{""gx"":-13.0005,""gy"":-79.5898,""gz"":-23.8647,""t_device_ms"":774265}",2025-08-26T08:11:28.939156+00:00,-13.0005,-79.5898,-23.8647,774265
68ad6c318fa4330d3d2c0ac3,sit225/gyroscope,"{""gx"":23.1934,""gy"":-223.5107,""gz"":-22.8882,""t_device_ms"":775265}",2025-08-26T08:11:29.931303+00:00,23.1934,-223.5107,-22.8882,775265
68ad6c328fa4330d3d2c0ac4,sit225/gyroscope,"{""gx"":-54.9927,""gy"":119.0186,""gz"":22.3389,""t_device_ms"":776265}",2025-08-26T08:11:30.964860+00:00,-54.9927,119.0186,22.3389,776265
68ad6c338fa4330d3d2c0ac5,sit225/gyroscope,"{""gx"":-26.9165,""gy"":-101.5015,""gz"":29.4189,""t_device_ms"":777265}",2025-08-26T08:11:31.985697+00:00,-26.9165,-101.5015,29.4189,777265
68ad6c348fa4330d3d2c0ac6,sit225/gyroscope,"{""gx"":-24.5972,""gy"":-126.9531,""gz"":-78.1860,""t_device_ms"":778265}",2025-08-26T08:11:32.810206+00:00,-24.5972,-126.9531,-78.186,778265
68ad6c358fa4330d3d2c0ac7,sit225/gyroscope,"{""gx"":28.2593,""gy"":-110.7178,""gz"":-28.0151,""t_device_ms"":779265}",2025-08-26T08:11:33.835424+00:00,28.2593,-110.7178,-28.0151,779265
68ad6c368fa4330d3d2c0ac8,sit225/gyroscope,"{""gx"":9.4604,""gy"":4.5776,""gz"":-5.9204,""t_device_ms"":780265}",2025-08-26T08:11:34.737067+00:00,9.4604,4.5776,-5.9204,780265
68ad6c378fa4330d3d2c0ac9,sit225/gyroscope,"{""gx"":-41.6260,""gy"":-95.3979,""gz"":9.3994,""t_device_ms"":781265}",2025-08-26T08:11:35.868882+00:00,-41.626,-95.3979,9.3994,781265
68ad6c388fa4330d3d2c0aca,sit225/gyroscope,"{""gx"":19.6533,""gy"":183.8379,""gz"":-219.6655,""t_device_ms"":782265}",2025-08-26T08:11:36.900038+00:00,19.6533,183.8379,-219.6655,782265
68ad6c398fa4330d3d2c0acb,sit225/gyroscope,"{""gx"":-8.5449,""gy"":34.9121,""gz"":16.9678,""t_device_ms"":783265}",2025-08-26T08:11:37.931156+00:00,-8.5449,34.9121,16.9678,783265
68ad6c3a8fa4330d3d2c0acc,sit225/gyroscope,"{""gx"":-8.1177,""gy"":5.0049,""gz"":35.8276,""t_device_ms"":784265}",2025-08-26T08:11:38.976661+00:00,-8.1177,5.0049,35.8276,784265
68ad6c3b8fa4330d3d2c0acd,sit225/gyroscope,"{""gx"":-21.1182,""gy"":-105.3467,""gz"":33.5083,""t_device_ms"":785265}",2025-08-26T08:11:39.998422+00:00,-21.1182,-105.3467,33.5083,785265
68ad6c3c8fa4330d3d2c0ace,sit225/gyroscope,"{""gx"":-31.3721,""gy"":-3.7842,""gz"":65.6128,""t_device_ms"":786265}",2025-08-26T08:11:40.993644+00:00,-31.3721,-3.7842,65.6128,786265
68ad6c3e8fa4330d3d2c0acf,sit225/gyroscope,"{""gx"":7.3853,""gy"":61.0962,""gz"":-55.1147,""t_device_ms"":787265}",2025-08-26T08:11:42.099140+00:00,7.3853,61.0962,-55.1147,787265
68ad6c3e8fa4330d3d2c0ad0,sit225/gyroscope,"{""gx"":-5.7373,""gy"":-96.4966,""gz"":33.0200,""t_device_ms"":788265}",2025-08-26T08:11:42.834042+00:00,-5.7373,-96.4966,33.02,788265
68ad6c3f8fa4330d3d2c0ad1,sit225/gyroscope,"{""gx"":-2.3804,""gy"":28.4424,""gz"":-1.7090,""t_device_ms"":789265}",2025-08-26T08:11:43.848205+00:00,-2.3804,28.4424,-1.709,789265
68ad6c408fa4330d3d2c0ad2,sit225/gyroscope,"{""gx"":1.4648,""gy"":-26.2451,""gz"":12.0850,""t_device_ms"":790265}",2025-08-26T08:11:44.882869+00:00,1.4648,-26.2451,12.085,790265
68ad6c418fa4330d3d2c0ad3,sit225/gyroscope,"{""gx"":-11.1084,""gy"":-123.1079,""gz"":52.5513,""t_device_ms"":791265}",2025-08-26T08:11:45.936962+00:00,-11.1084,-123.1079,52.5513,791265
68ad6c428fa4330d3d2c0ad4,sit225/gyroscope,"{""gx"":-5.0659,""gy"":-68.2983,""gz"":75.9888,""t_device_ms"":792265}",2025-08-26T08:11:46.942251+00:00,-5.0659,-68.2983,75.9888,792265
68ad6c438fa4330d3d2c0ad5,sit225/gyroscope,"{""gx"":-50.8423,""gy"":-105.9570,""gz"":162.4756,""t_device_ms"":793265}",2025-08-26T08:11:47.953299+00:00,-50.8423,-105.957,162.4756,793265
68ad6c458fa4330d3d2c0ad6,sit225/gyroscope,"{""gx"":6.3477,""gy"":-30.8838,""gz"":-18.1274,""t_device_ms"":794265}",2025-08-26T08:11:49.025266+00:00,6.3477,-30.8838,-18.1274,794265
