Timestamp,X,Y,Z
20250804-234657,-0.244,0.305,-0.183
20250804-234658,0.549,0.061,-0.488
20250804-234659,0.183,0.0,-0.427
20250804-234700,0.061,0.0,-0.488
20250804-234701,0.244,0.0,-0.488
20250804-234702,0.671,-0.122,-0.549
20250804-234703,0.183,0.0,-0.488
20250804-234704,-0.244,0.0,-0.061
20250804-234705,0.183,0.0,-0.427
20250804-234706,0.122,0.0,-0.427
20250804-234707,0.0,0.0,-0.488
20250804-234708,0.244,0.0,-0.488
20250804-234709,0.244,0.0,-0.488
20250804-234710,0.122,0.061,-0.488
20250804-234711,1.892,0.0,-0.366
20250804-234712,0.122,0.0,-0.427
20250804-234713,-0.427,0.244,-0.061
20250804-234714,0.488,0.0,-0.488
20250804-234715,0.305,0.0,-0.488
20250804-234716,0.61,0.061,-0.549
20250804-234717,0.244,0.0,-0.488
20250804-234718,0.122,0.0,-0.427
20250804-234719,0.183,0.0,-0.488
20250804-234720,0.244,0.061,-0.488
20250804-234721,0.305,0.0,-0.488
20250804-234722,0.122,0.0,-0.427
20250804-234723,0.122,0.0,-0.427
20250804-234724,0.244,0.0,-0.488
20250804-234725,0.366,0.0,-0.488
20250804-234726,1.221,-0.122,-0.549
20250804-234727,-0.061,0.061,-0.366
20250804-234728,0.549,-0.061,-0.61
20250804-234729,0.244,0.0,-0.488
20250804-234730,0.183,-0.061,-0.427
20250804-234732,0.244,0.0,-0.488
20250804-234733,0.854,-0.122,-0.488
20250804-234736,0.122,0.0,-0.488
20250804-234738,0.183,0.0,-0.427
20250804-234739,0.244,-0.061,-0.488
20250804-234740,0.122,0.0,-0.427
20250804-234741,0.732,-0.122,-0.488
20250804-234742,0.793,0.122,0.122
20250804-234743,0.854,-0.122,-0.671
20250804-234744,-0.061,0.0,-0.244
20250804-234745,-0.61,0.183,-0.366
20250804-234746,-4.333,0.061,0.366
20250804-234747,0.305,-0.061,-0.488
20250804-234748,0.183,0.0,-0.427
20250804-234749,0.122,0.0,-0.488
20250804-234750,0.244,0.0,-0.488
20250804-234751,0.244,0.0,-0.488
20250804-234752,0.122,0.0,-0.427
20250804-234753,0.366,-0.061,-0.488
20250804-234754,-7.08,-0.732,-1.465
20250804-234755,1.404,-0.305,-0.244
20250804-234756,0.061,0.061,-0.427
20250804-234757,0.916,-0.122,-0.549
20250804-234758,-1.099,0.305,-0.305
20250804-234759,0.183,0.0,-0.488
20250804-234800,0.122,0.0,-0.488
20250804-234801,0.122,0.0,-0.427
20250804-234802,0.183,0.0,-0.427
20250804-234803,0.183,0.0,-0.488
20250804-234804,0.244,-0.061,-0.427
20250804-234805,0.244,0.0,-0.488
20250804-234806,0.305,0.0,-0.488
20250804-234807,0.305,0.0,-0.488
20250804-234808,0.244,-0.061,-0.488
20250804-234809,0.244,0.0,-0.488
20250804-234810,0.183,0.0,-0.427
20250804-234811,0.183,0.0,-0.427
20250804-234812,0.183,0.061,-0.488
20250804-234813,-49.622,4.395,-15.808
20250804-234814,0.061,0.0,-0.427
20250804-234815,-0.183,0.0,-0.366
20250804-234816,-0.732,0.061,-0.244
20250804-234817,0.366,0.122,-0.488
20250804-234818,0.183,0.0,-0.488
20250804-234819,0.122,0.0,-0.488
20250804-234820,0.244,0.061,-0.488
20250804-234821,0.183,0.0,-0.488
20250804-234822,1.831,0.183,-0.305
20250804-234823,0.244,0.0,-0.488
20250804-234824,0.061,0.0,-0.488
20250804-234825,0.122,0.0,-0.488
20250804-234826,0.183,0.0,-0.427
20250804-234827,0.183,-0.061,-0.427
20250804-234828,0.305,0.0,-0.488
20250804-234829,0.244,0.0,-0.488
20250804-234830,-0.061,0.0,-0.427
20250804-234831,0.122,0.0,-0.488
20250804-234832,0.244,0.0,-0.427
20250804-234833,0.244,0.0,-0.427
20250804-234834,0.122,0.061,-0.488
20250804-234835,0.122,0.0,-0.427
20250804-234836,0.061,0.0,-0.488
20250804-234837,0.061,0.0,-0.427
20250804-234838,0.122,0.061,-0.488
20250804-234839,0.183,0.0,-0.488
20250804-234840,0.122,0.061,-0.427
20250804-234841,0.0,0.0,-0.427
20250804-234842,0.183,-0.061,-0.488
20250804-234843,0.427,-0.061,-0.366
20250804-234844,0.671,0.0,0.0
20250804-234845,0.305,0.0,-0.427
20250804-234846,0.244,0.0,-0.488
20250804-234847,0.244,0.0,-0.488
20250804-234848,-0.366,0.0,-0.305
20250804-234849,0.671,-0.244,-0.305
20250804-234850,0.122,0.061,-0.427
20250804-234851,0.122,0.0,-0.488
20250804-234852,1.099,-0.183,-0.427
20250804-234853,-4.761,-0.488,-1.526
20250804-234854,0.183,0.0,-0.488
20250804-234855,0.305,0.0,-0.488
20250804-234856,-0.122,0.0,-0.427
20250804-234857,-0.305,0.0,-0.366
20250804-234858,1.16,0.061,-0.183
20250804-234859,-0.549,-0.122,-0.488
20250804-234900,0.916,0.0,-0.61
20250804-234901,-0.305,0.0,-0.366
20250804-234902,0.183,0.061,-0.427
20250804-234903,0.061,0.061,-0.427
20250804-234904,0.671,0.0,-0.549
20250804-234905,0.244,0.0,-0.488
20250804-234906,0.122,0.0,-0.427
20250804-234907,-0.061,0.0,-0.427
20250804-234908,0.366,0.0,-0.549
20250804-234909,1.404,0.122,-1.16
20250804-234910,0.366,-0.061,-0.488
20250804-234911,3.113,-0.183,-0.427
20250804-234912,-1.404,0.0,-0.122
20250804-234913,0.061,0.0,-0.488
20250804-234914,0.671,-0.061,-0.488
20250804-234915,-10.01,-1.709,-3.357
20250804-234916,0.793,15.564,-0.427
20250804-234917,0.183,0.0,-0.488
20250804-234918,-0.061,0.0,-0.427
20250804-234919,-0.122,0.0,-0.366
20250804-234920,0.183,0.0,-0.488
20250804-234921,-0.366,0.0,-0.427
20250804-234922,0.061,0.305,-0.244
20250804-234923,1.16,-0.244,-0.732
20250804-234924,-0.122,0.0,-0.427
20250804-234925,5.31,0.183,0.061
20250804-234926,0.732,0.0,-0.549
20250804-234927,0.305,0.122,-0.427
20250804-234928,1.038,0.0,-0.61
20250804-234929,0.916,0.0,-0.61
20250804-234930,0.916,0.0,-0.61
20250804-234931,2.686,-0.244,-0.366
20250804-234932,0.183,0.0,-0.488
20250804-234933,0.244,0.0,-0.488
20250804-234934,1.404,0.244,-0.122
20250804-234935,0.427,-0.061,-0.61
20250804-234937,0.122,0.0,-0.549
20250804-234939,0.183,0.0,-0.488
20250804-234942,1.099,-0.061,-0.671
20250804-234943,2.808,-0.183,-0.793
20250804-234944,0.122,15.564,-0.488
20250804-234945,0.244,0.0,-0.427
20250804-234946,0.305,0.0,-0.488
20250804-234947,-0.427,0.122,-0.305
20250804-234948,0.244,0.0,-0.549
20250804-234949,-2.136,-0.427,-1.465
20250804-234950,-0.061,0.0,-0.427
20250804-234951,0.122,0.0,-0.488
20250804-234952,0.244,0.0,-0.427
20250804-234953,0.244,0.0,-0.488
20250804-234954,0.183,0.0,-0.488
20250804-234955,0.244,0.0,-0.488
20250804-234956,0.183,0.061,-0.488
20250804-234957,0.183,0.0,-0.488
20250804-234958,0.183,0.0,-0.488
20250804-234959,0.183,0.0,-0.488
20250804-235000,0.183,0.0,-0.488
20250804-235001,0.183,0.0,-0.488
20250804-235002,0.183,0.0,-0.549
20250804-235003,0.183,0.0,-0.488
20250804-235004,0.183,0.0,-0.488
20250804-235005,0.183,0.0,-0.488
20250804-235006,0.122,0.0,-0.488
20250804-235007,0.183,0.0,-0.488
20250804-235008,0.244,0.0,-0.488
20250804-235009,0.183,0.0,-0.488
20250804-235010,0.183,0.0,-0.488
20250804-235011,0.183,0.061,-0.488
20250804-235012,0.122,0.0,-0.488
20250804-235013,0.183,0.0,-0.427
20250804-235014,0.122,0.0,-0.488
20250804-235015,0.183,0.0,-0.488
20250804-235016,0.122,0.0,-0.427
20250804-235017,-0.793,-0.061,-0.366
20250804-235018,0.916,0.122,-0.732
20250804-235019,0.122,0.0,-0.488
20250804-235020,0.427,-0.061,-0.549
20250804-235021,-0.061,0.061,-0.488
20250804-235022,0.366,0.0,-0.549
20250804-235023,-0.305,0.183,-0.366
20250804-235024,0.183,0.0,-0.427
20250804-235025,0.244,0.0,-0.488
20250804-235026,0.305,0.0,-0.488
20250804-235027,1.465,-0.427,-0.366
20250804-235028,0.61,-0.061,-0.488
20250804-235029,-0.549,-0.122,-0.427
20250804-235030,-1.282,0.061,-0.122
20250804-235031,0.244,0.0,-0.488
20250804-235032,0.183,0.122,-0.366
20250804-235033,11.414,3.662,-11.902
20250804-235034,-0.549,0.0,-0.244
20250804-235035,0.183,0.0,-0.488
20250804-235036,0.793,0.122,-0.61
20250804-235037,-0.244,0.122,-0.427
20250804-235038,-7.629,-0.305,-0.854
20250804-235039,0.793,0.122,-0.549
20250804-235040,-0.122,-0.061,-0.427
20250804-235041,1.343,0.061,-0.732
20250804-235042,1.038,-0.122,-0.671
20250804-235043,0.549,0.0,-0.488
20250804-235044,0.0,0.0,-0.366
20250804-235045,-0.732,-0.061,-0.366
20250804-235046,0.305,0.0,-0.549
20250804-235047,0.305,0.0,-0.488
20250804-235048,0.0,0.0,-0.427
20250804-235049,0.244,0.0,-0.488
20250804-235050,0.671,-0.061,-0.61
20250804-235051,0.244,0.0,-0.488
20250804-235052,0.427,0.122,-0.488
20250804-235053,0.183,0.0,-0.488
20250804-235054,0.183,0.0,-0.488
20250804-235055,0.244,0.0,-0.488
20250804-235056,0.0,0.0,-0.427
20250804-235057,0.61,0.0,-0.183
20250804-235058,0.183,0.0,-0.488
20250804-235059,-0.61,-0.244,-0.183
20250804-235100,1.404,0.0,-0.549
20250804-235101,-0.305,0.0,-0.366
20250804-235102,0.122,-0.061,-0.427
20250804-235103,0.244,0.0,-0.549
20250804-235104,-1.038,-0.244,-1.16
20250804-235105,0.244,0.0,-0.488
20250804-235106,-1.16,0.0,-0.183
20250804-235107,0.0,0.0,-0.427
20250804-235108,1.282,0.183,-0.671
20250804-235109,0.244,0.0,-0.488
20250804-235110,-0.061,0.0,-0.427
20250804-235111,0.122,0.0,-0.488
20250804-235112,-15.076,0.0,-0.366
20250804-235113,-0.916,-0.061,-0.183
20250804-235114,0.244,0.0,-0.427
20250804-235115,0.671,0.0,-0.549
20250804-235116,2.075,-0.183,-1.77
20250804-235117,0.244,-0.061,-0.488
20250804-235118,1.831,0.122,-0.854
20250804-235119,0.0,-0.183,-0.427
20250804-235120,0.183,0.0,-0.488
20250804-235121,0.244,0.0,-0.488
20250804-235122,0.183,0.0,-0.488
20250804-235123,0.183,0.061,-0.427
20250804-235124,0.183,0.0,-0.488
20250804-235125,0.183,0.0,-0.488
20250804-235126,0.183,0.0,-0.488
20250804-235127,0.0,0.183,-0.305
20250804-235128,0.244,-0.061,-0.427
20250804-235129,0.671,0.0,-0.671
20250804-235130,-0.061,0.061,-0.366
20250804-235131,-0.793,-0.061,-0.305
20250804-235132,0.305,0.0,-0.488
20250804-235133,2.258,0.122,-1.16
20250804-235134,0.916,0.122,-0.427
20250804-235135,0.427,0.0,-0.549
20250804-235136,0.244,0.0,-0.488
20250804-235137,0.61,0.183,-0.732
20250804-235138,0.549,0.061,-0.549
20250804-235139,1.892,0.0,-0.854
20250804-235140,0.244,0.061,-0.488
20250804-235141,-0.427,15.442,2.014
20250804-235142,-6.042,1.892,-0.732
20250804-235143,19.348,-1.282,0.732
20250804-235144,0.305,0.0,-0.61
20250804-235145,-0.366,0.061,-0.549
20250804-235146,0.122,0.061,-0.488
20250804-235147,-66.101,-10.803,-2.93
20250804-235148,0.244,0.0,-0.427
20250804-235149,0.305,0.061,-0.366
20250804-235150,0.061,0.0,-0.488
20250804-235151,0.061,0.061,-0.488
20250804-235152,0.244,-0.122,-0.61
20250804-235153,-0.61,0.122,-0.488
20250804-235154,-0.244,0.0,-0.549
20250804-235155,0.183,0.061,-0.488
20250804-235156,0.183,0.0,-0.488
20250804-235157,0.244,0.0,-0.488
20250804-235158,0.244,0.0,-0.488
20250804-235159,0.183,0.0,-0.488
20250804-235200,0.183,0.0,-0.549
20250804-235201,0.183,0.0,-0.427
20250804-235202,0.183,0.0,-0.488
20250804-235203,0.183,0.0,-0.427
20250804-235204,0.244,0.0,-0.488
20250804-235205,0.183,0.0,-0.488
20250804-235206,0.244,0.0,-0.488
20250804-235207,0.183,0.0,-0.488
20250804-235208,0.183,0.0,-0.488
20250804-235209,0.183,0.0,-0.488
20250804-235210,0.244,0.0,-0.427
20250804-235211,0.183,0.0,-0.488
20250804-235212,0.122,0.0,-0.488
20250804-235213,0.183,0.0,-0.488
20250804-235214,0.183,0.0,-0.427
20250804-235215,0.244,0.061,-0.488
20250804-235216,0.183,0.0,-0.488
20250804-235217,0.183,0.0,-0.488
20250804-235218,0.122,0.0,-0.488
20250804-235219,0.183,0.0,-0.488
20250804-235220,0.183,0.0,-0.488
20250804-235221,0.183,0.0,-0.488
20250804-235222,0.183,0.0,-0.488
20250804-235223,0.183,0.0,-0.427
20250804-235224,0.183,0.0,-0.488
20250804-235225,0.244,0.0,-0.488
20250804-235226,0.183,0.0,-0.488
20250804-235227,0.183,0.0,-0.488
20250804-235228,0.183,0.061,-0.427
20250804-235229,0.244,0.0,-0.488
20250804-235230,0.183,0.0,-0.488
20250804-235231,0.183,0.0,-0.488
20250804-235232,0.183,-0.061,-0.488
20250804-235233,0.61,0.366,-0.122
20250804-235234,-0.732,-0.122,-0.549
20250804-235235,0.977,0.183,-0.427
20250804-235236,0.183,-0.122,-0.488
20250804-235237,-0.61,0.0,-0.549
20250804-235238,1.587,0.061,-0.427
20250804-235239,-0.183,-0.061,-0.61
20250804-235240,2.319,0.244,-0.305
20250804-235241,-0.183,-0.061,-0.488
20250804-235242,0.366,0.0,-0.488
20250804-235243,0.122,0.0,-0.488
20250804-235244,0.122,0.0,-0.488
20250804-235245,0.183,0.0,-0.427
20250804-235246,0.183,0.0,-0.488
20250804-235247,0.183,0.0,-0.488
20250804-235248,0.183,0.061,-0.488
20250804-235249,0.183,0.0,-0.488
20250804-235250,0.183,0.0,-0.488
20250804-235251,0.183,0.061,-0.488
20250804-235252,0.183,0.0,-0.488
20250804-235253,0.183,0.0,-0.488
20250804-235254,0.183,0.0,-0.488
20250804-235255,0.183,0.0,-0.488
20250804-235256,0.244,0.0,-0.488
20250804-235257,0.183,0.0,-0.488
20250804-235258,0.183,0.0,-0.488
20250804-235259,0.305,0.0,-0.488
20250804-235300,0.732,0.122,-0.305
20250804-235301,0.183,0.0,-0.427
20250804-235302,0.122,0.061,-0.427
20250804-235303,0.244,0.122,-0.427
20250804-235304,-0.305,-0.122,-0.549
20250804-235305,0.488,0.0,-0.488
20250804-235306,-2.502,0.061,-0.916
20250804-235307,0.671,0.0,-0.366
20250804-235308,0.488,0.061,-0.427
20250804-235309,0.183,0.061,-0.488
20250804-235310,1.038,0.183,-0.427
20250804-235311,1.038,-0.061,-0.366
20250804-235312,-0.244,-0.122,-0.488
20250804-235313,3.357,-0.122,-0.305
20250804-235314,-0.122,0.0,-0.488
20250804-235315,0.305,0.061,-0.427
20250804-235316,0.122,0.061,-0.488
20250804-235317,-0.671,-0.061,-0.61
20250804-235318,0.244,0.0,-0.427
20250804-235319,0.244,0.0,-0.427
20250804-235320,0.183,0.0,-0.488
20250804-235321,0.183,0.0,-0.488
20250804-235322,0.183,0.0,-0.427
20250804-235323,0.244,0.0,-0.427
20250804-235324,0.122,0.0,-0.488
20250804-235325,0.244,0.061,-0.488
20250804-235326,0.183,0.0,-0.488
20250804-235327,0.183,0.0,-0.427
20250804-235328,0.183,0.0,-0.427
20250804-235329,0.183,0.0,-0.488
20250804-235330,0.244,0.0,-0.488
20250804-235331,0.061,0.061,-0.488
20250804-235332,0.183,0.061,-0.427
20250804-235333,0.427,0.0,-0.427
20250804-235334,0.488,-0.061,-0.488
20250804-235335,1.038,0.183,-0.305
20250804-235336,0.183,0.0,-0.427
20250804-235337,0.183,0.061,-0.488
20250804-235338,0.671,0.0,-0.366
20250804-235340,0.183,0.0,-0.427
20250804-235341,0.244,0.0,-0.488
20250804-235342,0.0,0.0,-0.488
20250804-235343,0.244,0.0,-0.427
20250804-235344,-0.244,0.061,-0.427
20250804-235345,0.183,0.0,-0.488
20250804-235346,0.244,0.0,-0.488
20250804-235347,0.183,0.061,-0.488
20250804-235348,0.183,0.0,-0.488
20250804-235349,0.244,0.0,-0.488
20250804-235350,0.183,0.0,-0.427
20250804-235351,0.183,0.0,-0.488
20250804-235352,0.183,0.061,-0.488
20250804-235353,0.305,0.061,-0.488
20250804-235354,0.183,0.0,-0.488
20250804-235355,0.183,0.0,-0.427
20250804-235356,0.183,0.0,-0.488
20250804-235357,0.183,0.0,-0.488
20250804-235358,0.305,0.0,-0.488
20250804-235359,0.183,0.0,-0.488
20250804-235400,0.244,0.061,-0.488
20250804-235401,0.244,0.0,-0.488
20250804-235402,0.183,0.061,-0.488
20250804-235403,0.061,0.0,-0.427
20250804-235404,0.183,0.0,-0.427
20250804-235405,0.183,0.0,-0.427
20250804-235406,0.183,0.0,-0.427
20250804-235407,0.183,0.0,-0.488
20250804-235408,0.122,0.0,-0.488
20250804-235409,0.366,0.0,-0.427
20250804-235410,0.183,0.0,-0.488
20250804-235411,0.122,0.0,-0.427
20250804-235412,0.244,0.0,-0.427
20250804-235413,0.183,0.0,-0.488
20250804-235414,0.183,0.0,-0.488
20250804-235415,0.183,0.0,-0.488
20250804-235416,0.183,0.0,-0.427
20250804-235417,0.183,0.0,-0.427
20250804-235418,0.183,0.0,-0.427
20250804-235419,0.183,0.0,-0.488
20250804-235420,0.183,0.0,-0.427
20250804-235421,0.183,0.061,-0.427
20250804-235422,0.183,0.0,-0.427
20250804-235423,0.183,0.0,-0.427
20250804-235424,0.183,0.061,-0.427
20250804-235425,0.183,0.0,-0.488
20250804-235426,0.183,0.0,-0.488
20250804-235427,0.183,0.0,-0.488
20250804-235428,0.183,0.061,-0.488
20250804-235429,0.122,0.0,-0.427
20250804-235430,-0.244,0.061,-0.488
20250804-235431,0.183,0.0,-0.488
20250804-235432,0.061,0.0,-0.488
20250804-235433,0.366,0.0,-0.427
20250804-235434,0.061,0.061,-0.427
20250804-235435,0.183,0.0,-0.488
20250804-235436,0.183,0.0,-0.488
20250804-235437,0.61,0.061,-0.427
20250804-235438,0.122,0.061,-0.488
20250804-235439,0.305,0.122,-0.488
20250804-235440,0.244,0.0,-0.488
20250804-235441,0.122,0.0,-0.427
20250804-235442,0.183,0.0,-0.427
20250804-235443,0.183,0.0,-0.488
20250804-235444,0.305,0.0,-0.427
20250804-235445,0.122,-0.061,-0.488
20250804-235446,0.061,0.0,-0.488
20250804-235447,0.183,0.061,-0.488
20250804-235448,0.122,0.0,-0.488
20250804-235449,0.183,0.0,-0.488
20250804-235450,0.183,0.0,-0.427
20250804-235451,0.183,0.0,-0.488
20250804-235452,-0.061,-0.061,-0.549
20250804-235453,-0.244,-0.061,-0.427
20250804-235454,0.61,0.061,-0.366
20250804-235455,0.305,0.0,-0.427
20250804-235456,0.122,0.0,-0.488
20250804-235457,0.244,0.0,-0.488
20250804-235458,0.122,0.0,-0.488
20250804-235459,0.61,-0.061,-0.427
20250804-235500,0.183,0.0,-0.488
20250804-235501,0.244,0.0,-0.488
20250804-235502,0.183,-0.061,-0.488
20250804-235503,-0.122,0.061,-0.488
20250804-235504,-1.343,-0.122,-0.732
20250804-235505,-2.869,-0.244,-0.977
20250804-235506,0.183,0.061,-0.488
20250804-235507,0.427,-0.061,-0.427
20250804-235508,0.977,-0.061,-0.488
20250804-235509,2.014,-0.183,-0.183
20250804-235510,-0.61,0.061,-0.549
20250804-235511,0.0,-0.122,-0.549
20250804-235512,-0.732,-0.488,-0.671
20250804-235513,0.427,0.0,-0.488
20250804-235514,-0.183,0.0,-0.549
20250804-235515,0.183,0.0,-0.488
20250804-235516,0.183,0.0,-0.427
20250804-235517,0.183,0.061,-0.488
20250804-235518,0.183,0.0,-0.488
20250804-235519,0.183,0.0,-0.427
20250804-235520,0.183,0.0,-0.488
20250804-235521,0.244,0.0,-0.427
20250804-235522,0.244,0.0,-0.488
20250804-235523,0.122,0.0,-0.488
20250804-235524,0.183,0.0,-0.427
20250804-235525,0.183,0.0,-0.488
20250804-235526,0.183,0.0,-0.427
20250804-235527,0.183,0.0,-0.488
20250804-235528,0.183,0.0,-0.488
20250804-235529,0.183,0.0,-0.488
20250804-235530,0.244,0.061,-0.549
20250804-235531,0.366,-0.061,-0.427
20250804-235532,0.122,0.061,-0.488
20250804-235533,-0.061,0.061,-0.488
20250804-235534,0.183,0.0,-0.488
20250804-235535,0.244,0.0,-0.427
20250804-235536,0.061,0.0,-0.488
20250804-235537,0.183,0.0,-0.488
20250804-235539,0.183,0.0,-0.488
20250804-235540,-0.122,0.061,-0.488
20250804-235542,0.244,0.0,-0.427
20250804-235544,0.183,0.0,-0.488
20250804-235545,0.183,0.0,-0.427
20250804-235546,0.183,0.0,-0.427
20250804-235547,-0.061,0.0,-0.488
20250804-235548,-0.183,0.0,-0.488
20250804-235549,0.061,0.061,-0.488
20250804-235550,0.183,0.0,-0.488
20250804-235551,0.061,0.061,-0.549
20250804-235552,0.183,0.0,-0.427
20250804-235553,0.244,0.0,-0.488
20250804-235554,0.244,0.0,-0.427
20250804-235555,0.183,0.0,-0.488
20250804-235556,0.244,0.0,-0.488
20250804-235557,0.183,0.0,-0.427
20250804-235558,0.244,0.0,-0.427
20250804-235559,0.061,0.0,-0.427
20250804-235600,0.183,0.0,-0.488
20250804-235601,0.183,0.0,-0.427
20250804-235602,0.183,0.0,-0.427
20250804-235603,0.244,0.0,-0.427
20250804-235604,0.122,0.061,-0.488
20250804-235605,0.061,0.0,-0.427
20250804-235606,0.183,0.061,-0.488
20250804-235607,0.122,0.0,-0.427
20250804-235608,0.244,0.061,-0.488
20250804-235609,0.366,0.0,-0.427
20250804-235610,0.122,0.0,-0.427
20250804-235611,-0.061,0.061,-0.488
20250804-235612,0.122,0.0,-0.488
20250804-235613,0.183,0.0,-0.427
20250804-235614,0.061,0.0,-0.488
20250804-235615,0.183,0.0,-0.488
20250804-235616,0.244,0.0,-0.427
20250804-235617,0.244,0.0,-0.488
20250804-235618,0.183,0.0,-0.488
20250804-235619,0.183,0.0,-0.427
20250804-235620,0.183,0.0,-0.427
20250804-235621,0.122,0.0,-0.427
20250804-235622,0.183,0.0,-0.427
20250804-235623,0.183,0.0,-0.427
20250804-235624,0.183,0.0,-0.488
20250804-235626,0.183,0.0,-0.488
20250804-235627,0.183,0.0,-0.488
20250804-235628,0.183,0.0,-0.427
20250804-235629,0.183,0.0,-0.427
20250804-235630,0.183,0.0,-0.427
20250804-235631,0.183,0.061,-0.488
20250804-235632,0.183,0.0,-0.488
20250804-235633,0.244,0.0,-0.488
20250804-235634,0.183,0.0,-0.427
20250804-235635,0.183,0.0,-0.488
20250804-235636,0.183,0.0,-0.427
20250804-235637,0.244,0.061,-0.427
20250804-235638,0.061,0.0,-0.488
20250804-235639,0.0,-0.061,-0.549
20250804-235640,0.427,-0.305,-0.488
20250804-235641,0.061,0.0,-0.488
20250804-235642,0.183,0.0,-0.488
20250804-235643,0.183,0.0,-0.427
20250804-235644,0.122,0.0,-0.488
20250804-235645,0.183,0.0,-0.488
20250804-235646,0.183,0.0,-0.488
20250804-235647,0.183,0.0,-0.488
20250804-235648,0.183,0.0,-0.488
20250804-235649,0.183,0.0,-0.427
20250804-235650,0.183,0.0,-0.427
20250804-235651,0.122,0.0,-0.488
20250804-235652,0.244,0.061,-0.427
20250804-235653,0.183,0.0,-0.488
20250804-235654,0.183,0.0,-0.488
20250804-235655,0.244,0.0,-0.488
20250804-235656,0.183,0.0,-0.488
20250804-235657,0.061,0.061,-0.488
20250804-235658,0.183,0.061,-0.488
20250804-235659,0.244,0.061,-0.488
20250804-235700,0.183,0.0,-0.427
20250804-235701,0.244,0.0,-0.488
20250804-235702,0.183,0.0,-0.427
20250804-235703,0.183,0.0,-0.488
20250804-235704,0.183,0.0,-0.488
20250804-235705,0.183,0.0,-0.488
20250804-235706,0.183,0.0,-0.488
20250804-235707,0.183,0.0,-0.488
20250804-235708,0.183,0.0,-0.488
20250804-235709,0.183,0.0,-0.427
20250804-235710,0.183,0.0,-0.427
20250804-235711,0.183,0.0,-0.488
20250804-235712,0.183,0.0,-0.488
20250804-235713,0.183,0.0,-0.488
20250804-235714,0.183,0.0,-0.427
20250804-235715,0.244,0.0,-0.488
20250804-235716,0.244,0.0,-0.488
20250804-235717,0.122,0.0,-0.427
20250804-235718,0.183,0.0,-0.488
20250804-235719,0.183,0.0,-0.427
20250804-235720,0.183,0.061,-0.488
20250804-235721,0.183,0.0,-0.427
20250804-235722,0.183,0.0,-0.488
20250804-235723,0.183,0.0,-0.427
20250804-235724,0.122,0.0,-0.488
20250804-235725,0.183,0.0,-0.488
20250804-235726,0.183,0.0,-0.488
20250804-235727,0.183,0.0,-0.488
20250804-235728,0.183,-0.061,-0.427
20250804-235729,0.183,0.061,-0.427
20250804-235730,0.183,0.0,-0.488
20250804-235731,0.183,0.0,-0.488
20250804-235732,0.183,0.0,-0.488
20250804-235733,0.122,0.0,-0.488
20250804-235734,0.122,0.0,-0.488
20250804-235735,0.183,0.0,-0.488
20250804-235736,0.244,0.0,-0.488
20250804-235737,0.122,0.0,-0.488
20250804-235738,0.244,0.0,-0.488
20250804-235739,0.183,0.0,-0.427
20250804-235740,0.183,0.0,-0.488
20250804-235742,0.183,0.0,-0.488
20250804-235744,0.183,0.0,-0.488
20250804-235746,0.244,0.0,-0.427
20250804-235747,0.183,0.0,-0.427
20250804-235748,0.244,0.0,-0.427
20250804-235749,0.183,0.0,-0.488
20250804-235750,0.183,0.0,-0.427
20250804-235751,0.183,0.061,-0.427
20250804-235752,0.183,0.061,-0.488
20250804-235753,0.183,0.0,-0.488
20250804-235754,0.183,0.061,-0.488
20250804-235755,0.183,0.061,-0.427
20250804-235756,0.244,0.0,-0.488
20250804-235757,0.244,0.0,-0.488
20250804-235758,0.183,0.0,-0.488
20250804-235759,0.183,0.0,-0.488
20250804-235800,0.183,0.0,-0.427
20250804-235801,0.244,0.0,-0.488
20250804-235802,0.122,0.0,-0.488
20250804-235803,0.183,0.0,-0.488
20250804-235804,0.244,0.0,-0.427
20250804-235805,0.549,0.0,-0.427
20250804-235806,0.183,0.0,-0.488
20250804-235807,0.244,0.0,-0.488
20250804-235808,0.183,0.0,-0.488
20250804-235809,0.183,0.061,-0.427
20250804-235810,0.122,0.0,-0.488
20250804-235811,0.244,0.0,-0.427
20250804-235812,0.183,0.0,-0.488
20250804-235813,0.183,0.0,-0.488
20250804-235814,0.244,0.061,-0.488
20250804-235815,0.183,0.0,-0.427
20250804-235816,0.183,0.0,-0.488
20250804-235817,0.183,0.0,-0.488
20250804-235818,0.183,0.061,-0.488
20250804-235819,0.183,0.0,-0.488
20250804-235820,0.183,0.0,-0.488
20250804-235821,0.183,0.0,-0.488
20250804-235822,0.122,0.0,-0.427
20250804-235823,0.183,0.0,-0.488
20250804-235824,0.244,0.061,-0.427
20250804-235825,0.183,0.0,-0.488
20250804-235826,0.183,0.0,-0.488
20250804-235827,0.244,0.061,-0.427
20250804-235828,0.244,0.0,-0.488
20250804-235829,0.183,0.0,-0.427
20250804-235830,0.244,0.0,-0.488
20250804-235831,0.122,0.0,-0.488
20250804-235832,0.427,-0.061,-0.427
20250804-235833,0.183,0.0,-0.427
20250804-235834,0.183,0.0,-0.488
20250804-235835,0.122,0.0,-0.488
20250804-235836,0.183,0.0,-0.488
20250804-235837,0.122,0.0,-0.488
20250804-235838,0.183,0.0,-0.427
20250804-235839,0.183,0.061,-0.427
20250804-235840,0.244,0.0,-0.427
20250804-235841,0.183,0.0,-0.488
20250804-235842,0.183,0.0,-0.427
20250804-235843,0.244,0.0,-0.488
